,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
857,Triple Oak,10/10/2018,,,,,,10.8,ppb,9.0,,,,,,,0.3,ppm,3.0
858,Triple Oak,10/13/2018,,,,,,8.5,ppb,8.0,,,,,,,0.6,ppm,7.0
859,Triple Oak,10/14/2018,,,,,,7.9,ppb,7.0,,,,,,,0.2,ppm,2.0
860,Triple Oak,10/15/2018,,,,,,16.3,ppb,15.0,,,,,,,0.5,ppm,6.0
861,Triple Oak,10/16/2018,,,,,,11.3,ppb,10.0,,,,,,,0.4,ppm,5.0
862,Triple Oak,10/17/2018,,,,,,24.6,ppb,23.0,,,,,,,0.4,ppm,5.0
863,Triple Oak,10/18/2018,,,,,,16.0,ppb,15.0,,,,,,,0.3,ppm,3.0
864,Triple Oak,10/19/2018,,,,,,22.8,ppb,21.0,,,,,,,0.4,ppm,5.0
865,Triple Oak,10/20/2018,,,,,,11.7,ppb,10.0,,,,,,,0.4,ppm,5.0
866,Triple Oak,10/21/2018,,,,,,11.5,ppb,10.0,,,,,,,0.4,ppm,5.0
867,Triple Oak,10/22/2018,,,,,,18.2,ppb,17.0,,,,,,,0.4,ppm,5.0
868,Triple Oak,10/23/2018,,,,,,24.8,ppb,23.0,,,,,,,0.5,ppm,6.0
869,Triple Oak,10/24/2018,,,,,,20.1,ppb,19.0,,,,,,,0.5,ppm,6.0
870,Triple Oak,10/25/2018,,,,,,16.7,ppb,15.0,,,,,,,0.4,ppm,5.0
871,Triple Oak,10/26/2018,,,,,,17.7,ppb,16.0,,,,,,,0.5,ppm,6.0
872,Triple Oak,10/27/2018,,,,,,9.8,ppb,8.0,,,,,,,0.4,ppm,5.0
873,Triple Oak,10/28/2018,,,,,,17.5,ppb,16.0,,,,,,,0.4,ppm,5.0
874,Triple Oak,10/29/2018,,,,,,22.4,ppb,21.0,,,,,,,0.4,ppm,5.0
875,Triple Oak,10/30/2018,,,,,,22.9,ppb,21.0,,,,,,,0.5,ppm,6.0
876,Triple Oak,11/1/2018,,,,,,23.5,ppb,22.0,,,,,,,0.4,ppm,5.0
877,Triple Oak,11/2/2018,,,,,,16.5,ppb,15.0,,,,,,,0.4,ppm,5.0
878,Triple Oak,11/3/2018,,,,,,18.5,ppb,17.0,,,,,,,0.4,ppm,5.0
879,Triple Oak,11/4/2018,,,,,,9.5,ppb,8.0,,,,,,,0.4,ppm,5.0
880,Triple Oak,11/5/2018,,,,,,16.9,ppb,15.0,,,,,,,0.3,ppm,3.0
881,Triple Oak,11/6/2018,,,,,,16.6,ppb,15.0,,,,,,,0.5,ppm,6.0
882,Triple Oak,11/7/2018,,,,,,26.7,ppb,25.0,,,,,,,0.5,ppm,6.0
883,Triple Oak,11/8/2018,,,,,,6.8,ppb,6.0,,,,,,,0.5,ppm,6.0
884,Triple Oak,11/9/2018,,,,,,17.0,ppb,16.0,,,,,,,0.4,ppm,5.0
885,Triple Oak,11/10/2018,,,,,,7.7,ppb,7.0,,,,,,,0.4,ppm,5.0
886,Triple Oak,11/11/2018,,,,,,11.1,ppb,10.0,,,,,,,0.2,ppm,2.0
887,Triple Oak,11/12/2018,,,,,,15.7,ppb,14.0,,,,,,,0.3,ppm,3.0
888,Triple Oak,11/13/2018,,,,,,18.6,ppb,17.0,,,,,,,0.4,ppm,5.0
889,Triple Oak,11/14/2018,,,,,,8.8,ppb,8.0,,,,,,,0.3,ppm,3.0
890,Triple Oak,11/15/2018,,,,,,16.5,ppb,15.0,,,,,,,0.3,ppm,3.0
891,Triple Oak,11/16/2018,,,,,,17.6,ppb,16.0,,,,,,,0.7,ppm,8.0
892,Triple Oak,11/17/2018,,,,,,14.6,ppb,13.0,,,,,,,0.8,ppm,9.0
893,Triple Oak,11/18/2018,,,,,,13.8,ppb,12.0,,,,,,,0.4,ppm,5.0
894,Triple Oak,11/19/2018,,,,,,24.9,ppb,23.0,,,,,,,0.6,ppm,7.0
895,Triple Oak,11/20/2018,,,,,,20.9,ppb,19.0,,,,,,,0.5,ppm,6.0
896,Triple Oak,11/21/2018,,,,,,23.6,ppb,22.0,,,,,,,0.6,ppm,7.0
897,Triple Oak,11/22/2018,,,,,,16.3,ppb,15.0,,,,,,,0.7,ppm,8.0
898,Triple Oak,11/23/2018,,,,,,6.1,ppb,6.0,,,,,,,0.2,ppm,2.0
899,Triple Oak,11/24/2018,,,,,,12.7,ppb,11.0,,,,,,,0.4,ppm,5.0
900,Triple Oak,11/25/2018,,,,,,11.6,ppb,10.0,,,,,,,0.5,ppm,6.0
901,Triple Oak,11/26/2018,,,,,,21.1,ppb,20.0,,,,,,,0.5,ppm,6.0
902,Triple Oak,11/27/2018,,,,,,17.2,ppb,16.0,,,,,,,0.4,ppm,5.0
903,Triple Oak,11/28/2018,,,,,,21.2,ppb,20.0,,,,,,,0.3,ppm,3.0
904,Triple Oak,11/29/2018,,,,,,29.5,ppb,27.0,,,,,,,0.5,ppm,6.0
905,Triple Oak,11/30/2018,,,,,,26.3,ppb,25.0,,,,,,,0.5,ppm,6.0
906,Triple Oak,12/1/2018,,,,,,16.1,ppb,15.0,,,,,,,0.4,ppm,5.0
907,Triple Oak,12/2/2018,,,,,,8.8,ppb,8.0,,,,,,,0.3,ppm,3.0
908,Triple Oak,12/3/2018,,,,,,25.7,ppb,24.0,,,,,,,0.5,ppm,6.0
909,Triple Oak,12/4/2018,,,,,,16.9,ppb,15.0,,,,,,,0.5,ppm,6.0
910,Triple Oak,12/5/2018,,,,,,16.1,ppb,15.0,,,,,,,0.3,ppm,3.0
911,Triple Oak,12/6/2018,,,,,,31.2,ppb,29.0,,,,,,,0.4,ppm,5.0
912,Triple Oak,12/7/2018,,,,,,24.8,ppb,23.0,,,,,,,0.5,ppm,6.0
913,Triple Oak,12/8/2018,,,,,,22.0,ppb,21.0,,,,,,,0.5,ppm,6.0
914,Triple Oak,12/15/2018,,,,,,14.5,ppb,13.0,,,,,,,0.5,ppm,6.0
915,Triple Oak,12/16/2018,,,,,,16.3,ppb,15.0,,,,,,,0.5,ppm,6.0
916,Triple Oak,12/17/2018,,,,,,31.0,ppb,29.0,,,,,,,0.5,ppm,6.0
917,Triple Oak,12/18/2018,,,,,,23.1,ppb,22.0,,,,,,,0.6,ppm,7.0
918,Triple Oak,12/19/2018,,,,,,23.8,ppb,22.0,,,,,,,0.5,ppm,6.0
919,Triple Oak,12/20/2018,,,,,,14.4,ppb,13.0,,,,,,,0.4,ppm,5.0
920,Triple Oak,12/21/2018,,,,,,19.4,ppb,18.0,,,,,,,0.3,ppm,3.0
921,Triple Oak,12/22/2018,,,,,,13.4,ppb,12.0,,,,,,,0.3,ppm,3.0
922,Triple Oak,12/23/2018,,,,,,14.0,ppb,13.0,,,,,,,0.4,ppm,5.0
923,Triple Oak,12/24/2018,,,,,,20.0,ppb,19.0,,,,,,,0.4,ppm,5.0
924,Triple Oak,12/25/2018,,,,,,21.3,ppb,20.0,,,,,,,0.5,ppm,6.0
925,Triple Oak,12/26/2018,,,,,,19.5,ppb,18.0,,,,,,,0.4,ppm,5.0
926,Triple Oak,12/27/2018,,,,,,19.6,ppb,18.0,,,,,,,0.4,ppm,5.0
927,Triple Oak,12/28/2018,,,,,,17.7,ppb,16.0,,,,,,,0.4,ppm,5.0
928,Triple Oak,12/29/2018,,,,,,14.9,ppb,13.0,,,,,,,0.4,ppm,5.0
929,Triple Oak,12/30/2018,,,,,,12.0,ppb,11.0,,,,,,,0.6,ppm,7.0
930,Triple Oak,12/31/2018,,,,,,12.9,ppb,11.0,,,,,,,0.5,ppm,6.0
931,West Johnston Co.,3/1/2018,,,,,,,,,0.037000000000000005,ppm,34.0,,,,,,
932,West Johnston Co.,3/2/2018,,,,,,,,,0.046,ppm,43.0,,,,,,
933,West Johnston Co.,3/3/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
934,West Johnston Co.,3/4/2018,,,,,,,,,0.045,ppm,42.0,,,,,,
935,West Johnston Co.,3/5/2018,,,,,,,,,0.046,ppm,43.0,,,,,,
936,West Johnston Co.,3/6/2018,,,,,,,,,0.033,ppm,31.0,,,,,,
