DMax NO2,Year,Month,Day,NO2-WEIGHT,Flag,Site Name,LAt,Lng,Date
4,2020,12,25,23,0,Millbrook School,35.856111,-78.574167,12/25/2020
4,2020,12,25,23,0,Millbrook School,35.856111,-78.574167,12/25/2020
22.6,2020,12,26,23,0,Millbrook School,35.856111,-78.574167,12/26/2020
22.6,2020,12,26,23,0,Millbrook School,35.856111,-78.574167,12/26/2020
26.5,2020,12,27,23,0,Millbrook School,35.856111,-78.574167,12/27/2020
26.5,2020,12,27,23,0,Millbrook School,35.856111,-78.574167,12/27/2020
30.7,2020,12,28,23,0,Millbrook School,35.856111,-78.574167,12/28/2020
30.7,2020,12,28,23,0,Millbrook School,35.856111,-78.574167,12/28/2020
26.3,2020,12,29,23,0,Millbrook School,35.856111,-78.574167,12/29/2020
26.3,2020,12,29,23,0,Millbrook School,35.856111,-78.574167,12/29/2020
19.1,2020,12,30,23,0,Millbrook School,35.856111,-78.574167,12/30/2020
19.1,2020,12,30,23,0,Millbrook School,35.856111,-78.574167,12/30/2020
18,2020,12,31,23,0,Millbrook School,35.856111,-78.574167,12/31/2020
18,2020,12,31,23,0,Millbrook School,35.856111,-78.574167,12/31/2020
10.8,2020,1,30,23,0,Millbrook School,35.856111,-78.574167,1/30/2020
18,2020,1,31,23,0,Millbrook School,35.856111,-78.574167,1/31/2020
14.5,2020,2,1,23,0,Millbrook School,35.856111,-78.574167,2/1/2020
7.2,2020,2,2,23,0,Millbrook School,35.856111,-78.574167,2/2/2020
21,2020,2,3,23,0,Millbrook School,35.856111,-78.574167,2/3/2020
9.5,2020,2,4,23,0,Millbrook School,35.856111,-78.574167,2/4/2020
14.3,2020,2,5,23,0,Millbrook School,35.856111,-78.574167,2/5/2020
8.9,2020,2,6,23,0,Millbrook School,35.856111,-78.574167,2/6/2020
3.3,2020,2,7,23,0,Millbrook School,35.856111,-78.574167,2/7/2020
3.7,2020,3,30,19,0,Millbrook School,35.856111,-78.574167,3/30/2020
2.9,2020,3,31,23,0,Millbrook School,35.856111,-78.574167,3/31/2020
6.2,2020,4,1,23,0,Millbrook School,35.856111,-78.574167,4/1/2020
3.3,2020,4,2,23,0,Millbrook School,35.856111,-78.574167,4/2/2020
6.2,2020,4,3,23,0,Millbrook School,35.856111,-78.574167,4/3/2020
