Site Name,Date,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI
LAX Hastings,7/1/2020,3.0,31.0,0.0,1.0
LAX Hastings,7/3/2020,2.0,30.0,0.0,1.0
LAX Hastings,7/4/2020,9.0,31.0,1.0,1.0
LAX Hastings,7/5/2020,10.0,30.0,1.0,2.0
LAX Hastings,7/6/2020,16.0,36.0,0.0,2.0
LAX Hastings,7/7/2020,14.0,34.0,1.0,2.0
LAX Hastings,7/9/2020,10.0,40.0,0.0,2.0
LAX Hastings,7/10/2020,11.0,37.0,0.0,2.0
LAX Hastings,7/11/2020,7.0,36.0,0.0,1.0
LAX Hastings,7/12/2020,5.0,29.0,0.0,1.0
LAX Hastings,7/13/2020,10.0,29.0,1.0,1.0
LAX Hastings,7/15/2020,5.0,31.0,0.0,1.0
LAX Hastings,7/16/2020,2.0,33.0,0.0,1.0
LAX Hastings,7/17/2020,4.0,31.0,0.0,1.0
LAX Hastings,7/18/2020,7.0,28.0,0.0,1.0
LAX Hastings,7/19/2020,6.0,28.0,0.0,1.0
LAX Hastings,7/21/2020,6.0,28.0,0.0,1.0
LAX Hastings,7/22/2020,6.0,29.0,0.0,1.0
LAX Hastings,7/23/2020,7.0,29.0,0.0,1.0
LAX Hastings,7/24/2020,9.0,32.0,0.0,2.0
LAX Hastings,7/25/2020,9.0,36.0,0.0,1.0
LAX Hastings,7/27/2020,9.0,30.0,0.0,1.0
LAX Hastings,7/28/2020,5.0,32.0,0.0,1.0
LAX Hastings,7/29/2020,7.0,31.0,0.0,1.0
LAX Hastings,7/30/2020,15.0,27.0,0.0,1.0
LAX Hastings,7/31/2020,16.0,30.0,0.0,1.0
LAX Hastings,8/2/2020,20.0,36.0,1.0,2.0
LAX Hastings,8/3/2020,8.0,37.0,0.0,2.0
LAX Hastings,8/4/2020,9.0,34.0,0.0,1.0
LAX Hastings,8/5/2020,8.0,31.0,0.0,1.0
LAX Hastings,8/6/2020,10.0,32.0,0.0,1.0
LAX Hastings,8/8/2020,6.0,28.0,0.0,1.0
LAX Hastings,8/9/2020,3.0,28.0,0.0,1.0
LAX Hastings,8/10/2020,3.0,31.0,0.0,1.0
LAX Hastings,8/11/2020,8.0,31.0,0.0,1.0
LAX Hastings,8/12/2020,15.0,28.0,0.0,2.0
LAX Hastings,8/14/2020,24.0,28.0,1.0,2.0
LAX Hastings,8/15/2020,27.0,32.0,1.0,2.0
LAX Hastings,8/16/2020,9.0,34.0,1.0,2.0
LAX Hastings,8/17/2020,10.0,31.0,0.0,2.0
LAX Hastings,8/18/2020,8.0,42.0,0.0,2.0
LAX Hastings,8/20/2020,12.0,26.0,0.0,1.0
LAX Hastings,8/21/2020,9.0,37.0,0.0,3.0
LAX Hastings,8/22/2020,19.0,43.0,0.0,5.0
LAX Hastings,8/23/2020,7.0,28.0,0.0,3.0
LAX Hastings,8/24/2020,3.0,26.0,0.0,2.0
LAX Hastings,8/25/2020,10.0,25.0,0.0,2.0
LAX Hastings,8/26/2020,8.0,27.0,0.0,2.0
LAX Hastings,8/28/2020,8.0,31.0,0.0,2.0
LAX Hastings,8/29/2020,4.0,31.0,0.0,1.0
LAX Hastings,8/30/2020,3.0,35.0,0.0,1.0
LAX Hastings,9/1/2020,2.0,38.0,0.0,1.0
LAX Hastings,9/2/2020,10.0,34.0,1.0,1.0
LAX Hastings,9/3/2020,17.0,36.0,1.0,3.0
LAX Hastings,9/4/2020,27.0,38.0,3.0,3.0
LAX Hastings,9/5/2020,32.0,43.0,0.0,3.0
LAX Hastings,9/7/2020,34.0,29.0,3.0,3.0
LAX Hastings,9/8/2020,8.0,28.0,0.0,2.0
LAX Hastings,9/9/2020,11.0,27.0,0.0,3.0
LAX Hastings,9/10/2020,29.0,19.0,0.0,3.0
LAX Hastings,9/11/2020,25.0,33.0,0.0,7.0
LAX Hastings,9/13/2020,19.0,45.0,0.0,9.0
LAX Hastings,9/14/2020,25.0,49.0,0.0,11.0
LAX Hastings,9/15/2020,27.0,50.0,0.0,11.0
LAX Hastings,9/16/2020,29.0,40.0,0.0,10.0
LAX Hastings,9/17/2020,27.0,36.0,0.0,6.0
LAX Hastings,9/19/2020,12.0,36.0,1.0,3.0
LAX Hastings,9/20/2020,16.0,41.0,1.0,5.0
LAX Hastings,9/21/2020,10.0,44.0,0.0,3.0
LAX Hastings,9/22/2020,8.0,45.0,0.0,3.0
LAX Hastings,9/23/2020,8.0,43.0,0.0,3.0
LAX Hastings,9/25/2020,25.0,34.0,0.0,3.0
LAX Hastings,9/26/2020,11.0,43.0,0.0,3.0
LAX Hastings,9/27/2020,10.0,39.0,0.0,2.0
LAX Hastings,9/28/2020,5.0,46.0,0.0,2.0
LAX Hastings,9/29/2020,26.0,42.0,0.0,2.0
LAX Hastings,10/1/2020,48.0,43.0,1.0,11.0
LAX Hastings,10/2/2020,44.0,90.0,3.0,8.0
LAX Hastings,10/3/2020,45.0,71.0,1.0,11.0
LAX Hastings,10/4/2020,13.0,108.0,0.0,6.0
LAX Hastings,10/5/2020,14.0,50.0,0.0,6.0
LAX Hastings,10/7/2020,7.0,41.0,0.0,3.0
LAX Hastings,10/8/2020,9.0,43.0,0.0,3.0
LAX Hastings,10/9/2020,10.0,40.0,0.0,3.0
LAX Hastings,10/10/2020,7.0,39.0,0.0,2.0
LAX Hastings,10/11/2020,19.0,27.0,1.0,5.0
LAX Hastings,10/13/2020,35.0,74.0,1.0,9.0
LAX Hastings,10/14/2020,56.0,49.0,9.0,8.0
LAX Hastings,10/15/2020,31.0,87.0,0.0,8.0
LAX Hastings,10/16/2020,38.0,39.0,3.0,8.0
LAX Hastings,10/17/2020,40.0,43.0,1.0,8.0
LAX Hastings,10/19/2020,15.0,32.0,0.0,3.0
LAX Hastings,10/20/2020,14.0,45.0,0.0,3.0
LAX Hastings,10/21/2020,17.0,48.0,0.0,3.0
LAX Hastings,10/22/2020,19.0,36.0,0.0,2.0
LAX Hastings,10/23/2020,17.0,31.0,0.0,3.0
LAX Hastings,10/25/2020,6.0,31.0,0.0,2.0
LAX Hastings,10/26/2020,27.0,39.0,1.0,3.0
LAX Hastings,10/27/2020,46.0,45.0,3.0,7.0
LAX Hastings,10/28/2020,33.0,54.0,1.0,7.0
LAX Hastings,10/29/2020,44.0,51.0,1.0,9.0
LAX Hastings,10/31/2020,42.0,44.0,4.0,9.0
LAX Hastings,11/1/2020,33.0,49.0,0.0,13.0
LAX Hastings,11/2/2020,35.0,44.0,1.0,5.0
LAX Hastings,11/3/2020,25.0,44.0,0.0,5.0
LAX Hastings,11/8/2020,26.0,32.0,0.0,5.0
LAX Hastings,11/9/2020,28.0,28.0,0.0,3.0
LAX Hastings,11/10/2020,37.0,31.0,0.0,5.0
LAX Hastings,11/12/2020,34.0,38.0,1.0,9.0
LAX Hastings,11/13/2020,42.0,38.0,3.0,9.0
LAX Hastings,11/14/2020,40.0,35.0,0.0,8.0
LAX Hastings,11/15/2020,41.0,39.0,1.0,11.0
LAX Hastings,11/16/2020,51.0,28.0,3.0,7.0
LAX Hastings,11/18/2020,9.0,27.0,1.0,2.0
LAX Hastings,11/19/2020,16.0,28.0,0.0,3.0
LAX Hastings,11/20/2020,21.0,27.0,0.0,7.0
LAX Hastings,11/21/2020,40.0,27.0,3.0,7.0
LAX Hastings,11/22/2020,36.0,24.0,3.0,11.0
LAX Hastings,11/23/2020,33.0,30.0,0.0,8.0
LAX Hastings,11/24/2020,32.0,32.0,0.0,7.0
LAX Hastings,11/25/2020,36.0,38.0,1.0,7.0
LAX Hastings,11/26/2020,38.0,39.0,4.0,9.0
LAX Hastings,11/27/2020,34.0,28.0,3.0,7.0
LAX Hastings,11/28/2020,29.0,29.0,0.0,7.0
LAX Hastings,11/29/2020,38.0,26.0,1.0,7.0
LAX Hastings,11/30/2020,42.0,24.0,4.0,8.0
LAX Hastings,12/1/2020,39.0,11.0,3.0,9.0
LAX Hastings,12/2/2020,52.0,15.0,3.0,15.0
LAX Hastings,12/3/2020,44.0,30.0,0.0,10.0
LAX Hastings,12/4/2020,33.0,30.0,1.0,6.0
LAX Hastings,12/6/2020,39.0,31.0,0.0,11.0
LAX Hastings,12/7/2020,49.0,8.0,3.0,14.0
LAX Hastings,12/8/2020,39.0,18.0,1.0,8.0
LAX Hastings,12/9/2020,45.0,26.0,3.0,9.0
LAX Hastings,12/10/2020,36.0,28.0,0.0,7.0
LAX Hastings,12/12/2020,29.0,29.0,0.0,9.0
LAX Hastings,12/13/2020,32.0,34.0,0.0,8.0
LAX Hastings,12/14/2020,20.0,31.0,0.0,2.0
LAX Hastings,12/15/2020,34.0,27.0,0.0,5.0
LAX Hastings,12/16/2020,33.0,21.0,0.0,7.0
LAX Hastings,12/18/2020,34.0,29.0,0.0,7.0
LAX Hastings,12/19/2020,32.0,30.0,0.0,9.0
LAX Hastings,12/22/2020,42.0,31.0,3.0,8.0
LAX Hastings,12/24/2020,23.0,24.0,0.0,8.0
LAX Hastings,12/25/2020,36.0,32.0,1.0,5.0
LAX Hastings,12/26/2020,37.0,31.0,1.0,10.0
LAX Hastings,12/27/2020,24.0,31.0,0.0,5.0
LAX Hastings,12/28/2020,21.0,24.0,0.0,3.0
LAX Hastings,12/30/2020,40.0,26.0,1.0,7.0
LAX Hastings,12/31/2020,31.0,31.0,0.0,11.0
Millbrook School,1/21/2020,6.0,37.0,1.0,2.0
Millbrook School,1/21/2020,6.0,37.0,1.0,2.0
Millbrook School,1/22/2020,12.0,34.0,1.0,3.0
Millbrook School,1/22/2020,12.0,34.0,1.0,3.0
Millbrook School,1/23/2020,12.0,29.0,0.0,3.0
Millbrook School,1/23/2020,12.0,29.0,0.0,3.0
Millbrook School,1/24/2020,5.0,31.0,0.0,2.0
Millbrook School,1/24/2020,5.0,31.0,0.0,2.0
Millbrook School,1/25/2020,8.0,30.0,0.0,2.0
Millbrook School,1/25/2020,8.0,30.0,0.0,2.0
Millbrook School,1/26/2020,23.0,31.0,1.0,3.0
Millbrook School,1/26/2020,23.0,31.0,1.0,3.0
Millbrook School,1/27/2020,17.0,24.0,0.0,8.0
Millbrook School,1/27/2020,17.0,24.0,0.0,8.0
Millbrook School,1/28/2020,25.0,36.0,0.0,3.0
Millbrook School,1/28/2020,25.0,36.0,0.0,3.0
Millbrook School,1/29/2020,12.0,32.0,0.0,3.0
Millbrook School,1/29/2020,12.0,32.0,0.0,3.0
Millbrook School,2/8/2020,22.0,33.0,0.0,3.0
Millbrook School,2/8/2020,22.0,33.0,0.0,3.0
Millbrook School,2/9/2020,12.0,35.0,0.0,3.0
Millbrook School,2/9/2020,12.0,35.0,0.0,3.0
Millbrook School,2/10/2020,17.0,32.0,0.0,3.0
Millbrook School,2/10/2020,17.0,32.0,0.0,3.0
Millbrook School,2/11/2020,8.0,21.0,0.0,3.0
Millbrook School,2/11/2020,8.0,21.0,0.0,3.0
Millbrook School,2/12/2020,4.0,27.0,0.0,2.0
Millbrook School,2/12/2020,4.0,27.0,0.0,2.0
Millbrook School,2/13/2020,8.0,25.0,0.0,2.0
Millbrook School,2/13/2020,8.0,25.0,0.0,2.0
Millbrook School,2/14/2020,5.0,34.0,0.0,2.0
Millbrook School,2/14/2020,5.0,34.0,0.0,2.0
Millbrook School,2/15/2020,13.0,33.0,0.0,3.0
Millbrook School,2/15/2020,13.0,33.0,0.0,3.0
Millbrook School,2/16/2020,15.0,34.0,0.0,3.0
Millbrook School,2/16/2020,15.0,34.0,0.0,3.0
Millbrook School,2/17/2020,20.0,36.0,0.0,5.0
Millbrook School,2/17/2020,20.0,36.0,0.0,5.0
Millbrook School,2/18/2020,16.0,24.0,0.0,5.0
Millbrook School,2/18/2020,16.0,24.0,0.0,5.0
Millbrook School,2/19/2020,17.0,30.0,0.0,5.0
Millbrook School,2/19/2020,17.0,30.0,0.0,5.0
Millbrook School,2/20/2020,13.0,28.0,0.0,5.0
Millbrook School,2/20/2020,13.0,28.0,0.0,5.0
Millbrook School,2/21/2020,22.0,37.0,0.0,3.0
Millbrook School,2/21/2020,22.0,37.0,0.0,3.0
Millbrook School,2/22/2020,27.0,35.0,0.0,6.0
Millbrook School,2/22/2020,27.0,35.0,0.0,6.0
Millbrook School,2/23/2020,22.0,41.0,0.0,11.0
Millbrook School,2/23/2020,22.0,41.0,0.0,11.0
Millbrook School,2/24/2020,23.0,27.0,0.0,5.0
Millbrook School,2/24/2020,23.0,27.0,0.0,5.0
Millbrook School,2/25/2020,14.0,25.0,0.0,5.0
Millbrook School,2/25/2020,14.0,25.0,0.0,5.0
Millbrook School,2/26/2020,12.0,31.0,0.0,5.0
Millbrook School,2/26/2020,12.0,31.0,0.0,5.0
Millbrook School,2/27/2020,17.0,37.0,0.0,2.0
Millbrook School,2/27/2020,17.0,37.0,0.0,2.0
Millbrook School,2/28/2020,22.0,37.0,0.0,3.0
Millbrook School,2/28/2020,22.0,37.0,0.0,3.0
Millbrook School,2/29/2020,7.0,37.0,0.0,2.0
Millbrook School,2/29/2020,7.0,37.0,0.0,2.0
Millbrook School,3/1/2020,22.0,40.0,0.0,3.0
Millbrook School,3/1/2020,22.0,40.0,0.0,3.0
Millbrook School,3/2/2020,16.0,44.0,0.0,3.0
Millbrook School,3/2/2020,16.0,44.0,0.0,3.0
Millbrook School,3/3/2020,8.0,30.0,0.0,2.0
Millbrook School,3/3/2020,8.0,30.0,0.0,2.0
Millbrook School,3/4/2020,13.0,34.0,0.0,2.0
Millbrook School,3/4/2020,13.0,34.0,0.0,2.0
Millbrook School,3/5/2020,15.0,29.0,0.0,2.0
Millbrook School,3/5/2020,15.0,29.0,0.0,2.0
Millbrook School,3/6/2020,8.0,35.0,0.0,2.0
Millbrook School,3/6/2020,8.0,35.0,0.0,2.0
Millbrook School,3/7/2020,9.0,36.0,0.0,2.0
Millbrook School,3/7/2020,9.0,36.0,0.0,2.0
Millbrook School,3/8/2020,12.0,39.0,0.0,3.0
Millbrook School,3/8/2020,12.0,39.0,0.0,3.0
Millbrook School,3/9/2020,22.0,39.0,0.0,5.0
Millbrook School,3/9/2020,22.0,39.0,0.0,5.0
Millbrook School,3/10/2020,8.0,31.0,0.0,3.0
Millbrook School,3/10/2020,8.0,31.0,0.0,3.0
Millbrook School,3/11/2020,16.0,34.0,0.0,5.0
Millbrook School,3/11/2020,16.0,34.0,0.0,5.0
Millbrook School,3/12/2020,13.0,31.0,0.0,3.0
Millbrook School,3/12/2020,13.0,31.0,0.0,3.0
Millbrook School,3/13/2020,9.0,35.0,0.0,3.0
Millbrook School,3/13/2020,9.0,35.0,0.0,3.0
Millbrook School,3/14/2020,7.0,41.0,0.0,2.0
Millbrook School,3/14/2020,7.0,41.0,0.0,2.0
Millbrook School,3/15/2020,2.0,37.0,0.0,3.0
Millbrook School,3/15/2020,2.0,37.0,0.0,3.0
Millbrook School,3/16/2020,7.0,36.0,0.0,2.0
Millbrook School,3/16/2020,7.0,36.0,0.0,2.0
Millbrook School,3/17/2020,12.0,28.0,0.0,5.0
Millbrook School,3/17/2020,12.0,28.0,0.0,5.0
Millbrook School,3/18/2020,13.0,32.0,0.0,5.0
Millbrook School,3/18/2020,13.0,32.0,0.0,5.0
Millbrook School,3/19/2020,7.0,30.0,0.0,5.0
Millbrook School,3/19/2020,7.0,30.0,0.0,5.0
Millbrook School,3/20/2020,4.0,39.0,0.0,3.0
Millbrook School,3/20/2020,4.0,39.0,0.0,3.0
Millbrook School,3/21/2020,7.0,29.0,0.0,2.0
Millbrook School,3/21/2020,7.0,29.0,0.0,2.0
Millbrook School,3/22/2020,1.0,36.0,0.0,2.0
Millbrook School,3/22/2020,1.0,36.0,0.0,2.0
Millbrook School,3/23/2020,5.0,27.0,0.0,2.0
Millbrook School,3/23/2020,5.0,27.0,0.0,2.0
Millbrook School,3/24/2020,4.0,29.0,0.0,2.0
Millbrook School,3/24/2020,4.0,29.0,0.0,2.0
Millbrook School,3/25/2020,3.0,31.0,0.0,2.0
Millbrook School,3/25/2020,3.0,31.0,0.0,2.0
Millbrook School,3/26/2020,8.0,33.0,0.0,3.0
Millbrook School,3/26/2020,8.0,33.0,0.0,3.0
Millbrook School,3/27/2020,7.0,37.0,0.0,3.0
Millbrook School,3/27/2020,7.0,37.0,0.0,3.0
Millbrook School,3/28/2020,4.0,41.0,0.0,3.0
Millbrook School,3/28/2020,4.0,41.0,0.0,3.0
Millbrook School,3/29/2020,2.0,37.0,0.0,3.0
Millbrook School,3/29/2020,2.0,37.0,0.0,3.0
Millbrook School,4/4/2020,7.0,42.0,1.0,2.0
Millbrook School,4/4/2020,7.0,42.0,1.0,2.0
Millbrook School,4/5/2020,7.0,42.0,0.0,3.0
Millbrook School,4/5/2020,7.0,42.0,0.0,3.0
Millbrook School,4/6/2020,12.0,46.0,0.0,3.0
Millbrook School,4/6/2020,12.0,46.0,0.0,3.0
Millbrook School,4/7/2020,8.0,44.0,0.0,3.0
Millbrook School,4/7/2020,8.0,44.0,0.0,3.0
Millbrook School,4/8/2020,4.0,46.0,0.0,2.0
Millbrook School,4/8/2020,4.0,46.0,0.0,2.0
Millbrook School,4/9/2020,5.0,44.0,0.0,2.0
Millbrook School,4/9/2020,5.0,44.0,0.0,2.0
Millbrook School,4/10/2020,2.0,40.0,1.0,1.0
Millbrook School,4/10/2020,2.0,40.0,1.0,1.0
Millbrook School,4/11/2020,12.0,44.0,1.0,3.0
Millbrook School,4/11/2020,12.0,44.0,1.0,3.0
Millbrook School,4/12/2020,4.0,42.0,0.0,5.0
Millbrook School,4/12/2020,4.0,42.0,0.0,5.0
Millbrook School,4/13/2020,14.0,40.0,0.0,3.0
Millbrook School,4/13/2020,14.0,40.0,0.0,3.0
Millbrook School,4/14/2020,4.0,39.0,0.0,3.0
Millbrook School,4/14/2020,4.0,39.0,0.0,3.0
Millbrook School,4/15/2020,8.0,39.0,0.0,2.0
Millbrook School,4/15/2020,8.0,39.0,0.0,2.0
Millbrook School,4/16/2020,10.0,46.0,0.0,3.0
Millbrook School,4/16/2020,10.0,46.0,0.0,3.0
Millbrook School,4/17/2020,15.0,48.0,7.0,5.0
Millbrook School,4/17/2020,15.0,48.0,7.0,5.0
Millbrook School,4/18/2020,2.0,39.0,0.0,2.0
Millbrook School,4/18/2020,2.0,39.0,0.0,2.0
Millbrook School,4/19/2020,8.0,37.0,0.0,3.0
Millbrook School,4/19/2020,8.0,37.0,0.0,3.0
Millbrook School,4/20/2020,7.0,41.0,0.0,3.0
Millbrook School,4/20/2020,7.0,41.0,0.0,3.0
Millbrook School,4/21/2020,9.0,44.0,0.0,3.0
Millbrook School,4/21/2020,9.0,44.0,0.0,3.0
Millbrook School,4/22/2020,10.0,45.0,0.0,3.0
Millbrook School,4/22/2020,10.0,45.0,0.0,3.0
Millbrook School,4/23/2020,6.0,35.0,0.0,3.0
Millbrook School,4/23/2020,6.0,35.0,0.0,3.0
Millbrook School,4/24/2020,5.0,39.0,0.0,2.0
Millbrook School,4/24/2020,5.0,39.0,0.0,2.0
Millbrook School,4/25/2020,2.0,26.0,0.0,2.0
Millbrook School,4/25/2020,2.0,26.0,0.0,2.0
Millbrook School,4/26/2020,2.0,39.0,0.0,2.0
Millbrook School,4/26/2020,2.0,39.0,0.0,2.0
Millbrook School,4/27/2020,5.0,41.0,0.0,2.0
Millbrook School,4/27/2020,5.0,41.0,0.0,2.0
Millbrook School,4/28/2020,13.0,46.0,0.0,3.0
Millbrook School,4/28/2020,13.0,46.0,0.0,3.0
Millbrook School,4/29/2020,7.0,44.0,0.0,3.0
Millbrook School,4/29/2020,7.0,44.0,0.0,3.0
Millbrook School,4/30/2020,8.0,40.0,0.0,2.0
Millbrook School,4/30/2020,8.0,40.0,0.0,2.0
Millbrook School,5/1/2020,2.0,31.0,0.0,3.0
Millbrook School,5/1/2020,2.0,31.0,0.0,3.0
Millbrook School,5/2/2020,13.0,44.0,0.0,3.0
Millbrook School,5/2/2020,13.0,44.0,0.0,3.0
Millbrook School,5/3/2020,8.0,47.0,0.0,5.0
Millbrook School,5/3/2020,8.0,47.0,0.0,5.0
Millbrook School,5/4/2020,16.0,49.0,0.0,3.0
Millbrook School,5/4/2020,16.0,49.0,0.0,3.0
Millbrook School,5/5/2020,12.0,33.0,0.0,3.0
Millbrook School,5/5/2020,12.0,33.0,0.0,3.0
Millbrook School,5/6/2020,2.0,38.0,0.0,2.0
Millbrook School,5/7/2020,11.0,46.0,0.0,2.0
Millbrook School,5/8/2020,10.0,43.0,0.0,2.0
Millbrook School,5/8/2020,10.0,43.0,0.0,2.0
Millbrook School,5/9/2020,7.0,41.0,0.0,2.0
Millbrook School,5/9/2020,7.0,41.0,0.0,2.0
Millbrook School,5/10/2020,9.0,43.0,0.0,2.0
Millbrook School,5/10/2020,9.0,43.0,0.0,2.0
Millbrook School,5/11/2020,5.0,40.0,0.0,2.0
Millbrook School,5/11/2020,5.0,40.0,0.0,2.0
Millbrook School,5/12/2020,17.0,38.0,0.0,3.0
Millbrook School,5/12/2020,17.0,38.0,0.0,3.0
Millbrook School,5/13/2020,12.0,39.0,0.0,5.0
Millbrook School,5/13/2020,12.0,39.0,0.0,5.0
Millbrook School,5/22/2020,8.0,38.0,0.0,3.0
Millbrook School,5/22/2020,8.0,38.0,0.0,3.0
Millbrook School,5/23/2020,12.0,38.0,0.0,5.0
Millbrook School,5/23/2020,12.0,38.0,0.0,5.0
Millbrook School,5/24/2020,9.0,37.0,0.0,6.0
Millbrook School,5/24/2020,9.0,37.0,0.0,6.0
Millbrook School,5/25/2020,1.0,27.0,0.0,2.0
Millbrook School,5/25/2020,1.0,27.0,0.0,2.0
Millbrook School,5/26/2020,2.0,26.0,0.0,2.0
Millbrook School,5/26/2020,2.0,26.0,0.0,2.0
Millbrook School,5/27/2020,2.0,19.0,0.0,2.0
Millbrook School,5/27/2020,2.0,19.0,0.0,2.0
Millbrook School,5/29/2020,6.0,30.0,0.0,2.0
Millbrook School,5/29/2020,6.0,30.0,0.0,2.0
Millbrook School,5/30/2020,2.0,42.0,0.0,2.0
Millbrook School,5/30/2020,2.0,42.0,0.0,2.0
Millbrook School,5/31/2020,7.0,34.0,0.0,2.0
Millbrook School,5/31/2020,7.0,34.0,0.0,2.0
Millbrook School,6/1/2020,6.0,43.0,0.0,3.0
Millbrook School,6/1/2020,6.0,43.0,0.0,3.0
Millbrook School,6/2/2020,8.0,44.0,0.0,3.0
Millbrook School,6/2/2020,8.0,44.0,0.0,3.0
Millbrook School,6/3/2020,4.0,47.0,0.0,2.0
Millbrook School,6/3/2020,4.0,47.0,0.0,2.0
Millbrook School,6/4/2020,4.0,46.0,0.0,2.0
Millbrook School,6/4/2020,4.0,46.0,0.0,2.0
Millbrook School,6/5/2020,6.0,31.0,0.0,2.0
Millbrook School,6/5/2020,6.0,31.0,0.0,2.0
Millbrook School,6/6/2020,3.0,45.0,0.0,2.0
Millbrook School,6/6/2020,3.0,45.0,0.0,2.0
Millbrook School,6/7/2020,4.0,47.0,0.0,2.0
Millbrook School,6/7/2020,4.0,47.0,0.0,2.0
Millbrook School,6/8/2020,4.0,46.0,0.0,2.0
Millbrook School,6/8/2020,4.0,46.0,0.0,2.0
Millbrook School,6/10/2020,3.0,30.0,0.0,2.0
Millbrook School,6/10/2020,3.0,30.0,0.0,2.0
Millbrook School,6/11/2020,3.0,20.0,0.0,2.0
Millbrook School,6/11/2020,3.0,20.0,0.0,2.0
Millbrook School,6/12/2020,6.0,42.0,0.0,2.0
Millbrook School,6/13/2020,4.0,37.0,0.0,3.0
Millbrook School,6/14/2020,2.0,44.0,0.0,2.0
Millbrook School,6/15/2020,2.0,29.0,0.0,1.0
Millbrook School,6/16/2020,2.0,25.0,0.0,1.0
Millbrook School,6/17/2020,9.0,27.0,0.0,3.0
Millbrook School,6/26/2020,11.0,58.0,0.0,3.0
Millbrook School,6/26/2020,11.0,58.0,0.0,3.0
Millbrook School,6/27/2020,8.0,47.0,0.0,5.0
Millbrook School,6/27/2020,8.0,47.0,0.0,5.0
Millbrook School,6/28/2020,2.0,34.0,0.0,2.0
Millbrook School,6/28/2020,2.0,34.0,0.0,2.0
Millbrook School,6/29/2020,7.0,38.0,0.0,2.0
Millbrook School,6/29/2020,7.0,38.0,0.0,2.0
Millbrook School,6/30/2020,8.0,44.0,0.0,3.0
Millbrook School,6/30/2020,8.0,44.0,0.0,3.0
Millbrook School,7/1/2020,6.0,47.0,0.0,3.0
Millbrook School,7/1/2020,6.0,47.0,0.0,3.0
Millbrook School,7/2/2020,8.0,44.0,0.0,2.0
Millbrook School,7/2/2020,8.0,44.0,0.0,2.0
Millbrook School,7/3/2020,9.0,43.0,0.0,3.0
Millbrook School,7/3/2020,9.0,43.0,0.0,3.0
Millbrook School,7/4/2020,7.0,46.0,0.0,5.0
Millbrook School,7/4/2020,7.0,46.0,0.0,5.0
Millbrook School,7/5/2020,5.0,36.0,0.0,3.0
Millbrook School,7/5/2020,5.0,36.0,0.0,3.0
Millbrook School,7/6/2020,6.0,36.0,0.0,2.0
Millbrook School,7/6/2020,6.0,36.0,0.0,2.0
Millbrook School,7/7/2020,5.0,29.0,0.0,2.0
Millbrook School,7/7/2020,5.0,29.0,0.0,2.0
Millbrook School,7/8/2020,1.0,25.0,0.0,2.0
Millbrook School,7/8/2020,1.0,25.0,0.0,2.0
Millbrook School,7/9/2020,2.0,25.0,0.0,1.0
Millbrook School,7/9/2020,2.0,25.0,0.0,1.0
Millbrook School,7/10/2020,5.0,36.0,0.0,2.0
Millbrook School,7/10/2020,5.0,36.0,0.0,2.0
Millbrook School,7/11/2020,4.0,47.0,0.0,2.0
Millbrook School,7/11/2020,4.0,47.0,0.0,2.0
Millbrook School,7/12/2020,6.0,45.0,0.0,2.0
Millbrook School,7/12/2020,6.0,45.0,0.0,2.0
Millbrook School,7/13/2020,4.0,64.0,0.0,2.0
Millbrook School,7/13/2020,4.0,64.0,0.0,2.0
Millbrook School,7/14/2020,8.0,67.0,0.0,3.0
Millbrook School,7/14/2020,8.0,67.0,0.0,3.0
Millbrook School,7/15/2020,3.0,50.0,0.0,3.0
Millbrook School,7/15/2020,3.0,50.0,0.0,3.0
Millbrook School,7/16/2020,4.0,48.0,0.0,2.0
Millbrook School,7/16/2020,4.0,48.0,0.0,2.0
Millbrook School,7/17/2020,7.0,43.0,0.0,3.0
Millbrook School,7/17/2020,7.0,43.0,0.0,3.0
Millbrook School,7/18/2020,6.0,42.0,0.0,3.0
Millbrook School,7/18/2020,6.0,42.0,0.0,3.0
Millbrook School,7/19/2020,7.0,41.0,0.0,3.0
Millbrook School,7/19/2020,7.0,41.0,0.0,3.0
Millbrook School,7/20/2020,3.0,47.0,0.0,2.0
Millbrook School,7/20/2020,3.0,47.0,0.0,2.0
Millbrook School,7/21/2020,6.0,35.0,0.0,2.0
Millbrook School,7/21/2020,6.0,35.0,0.0,2.0
Millbrook School,7/22/2020,7.0,34.0,0.0,2.0
Millbrook School,7/22/2020,7.0,34.0,0.0,2.0
Millbrook School,7/23/2020,5.0,31.0,0.0,2.0
Millbrook School,7/23/2020,5.0,31.0,0.0,2.0
Millbrook School,7/24/2020,5.0,34.0,0.0,2.0
Millbrook School,7/24/2020,5.0,34.0,0.0,2.0
Millbrook School,7/25/2020,7.0,41.0,0.0,2.0
Millbrook School,7/25/2020,7.0,41.0,0.0,2.0
Millbrook School,7/26/2020,6.0,40.0,0.0,3.0
Millbrook School,7/26/2020,6.0,40.0,0.0,3.0
Millbrook School,7/27/2020,4.0,42.0,0.0,2.0
Millbrook School,7/27/2020,4.0,42.0,0.0,2.0
Millbrook School,7/28/2020,5.0,40.0,0.0,2.0
Millbrook School,7/28/2020,5.0,40.0,0.0,2.0
Millbrook School,7/29/2020,8.0,42.0,0.0,2.0
Millbrook School,7/29/2020,8.0,42.0,0.0,2.0
