Site Num,SO2 1st Max Value,Address,State Code,N,O3 1st Max Hour,O3 Units,County,City,State,O3 1st Max Value,SO2 Units,Date Local,CO 1st Max Value,CO Units,SO2 1st Max Hour,SO2 Mean,NO2 AQI,CO Mean,NO2 1st Max Value,NO2 1st Max Hour,SO2 AQI,CO 1st Max Hour,County Code,O3 AQI,NO2 Mean,O3 Mean,CO AQI,NO2 Units
80,2,4103 BEACON HILL S,53,123610,13,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/12/2015,0.43,Parts per million,7,1.141667,23,0.249125,24.4,3,3,20,33,28,14.904167,0.020083,,Parts per billion
80,2,4103 BEACON HILL S,53,123611,13,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/12/2015,0.3,Parts per million,7,1.141667,23,0.25,24.4,3,3,8,33,28,14.904167,0.020083,3,Parts per billion
80,1.7,4103 BEACON HILL S,53,123612,13,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/12/2015,0.43,Parts per million,8,1.1125,23,0.249125,24.4,3,,20,33,28,14.904167,0.020083,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123613,13,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/12/2015,0.3,Parts per million,8,1.1125,23,0.25,24.4,3,,8,33,28,14.904167,0.020083,3,Parts per billion
80,3.9,4103 BEACON HILL S,53,123614,11,Parts per million,King,Seattle,Washington,0.039,Parts per billion,8/13/2015,0.296,Parts per million,12,1.191667,37,0.194667,39.4,20,4,20,33,36,14.034783,0.02125,,Parts per billion
80,3.9,4103 BEACON HILL S,53,123615,11,Parts per million,King,Seattle,Washington,0.039,Parts per billion,8/13/2015,0.3,Parts per million,12,1.191667,37,0.208333,39.4,20,4,0,33,36,14.034783,0.02125,3,Parts per billion
80,1.8,4103 BEACON HILL S,53,123616,11,Parts per million,King,Seattle,Washington,0.039,Parts per billion,8/13/2015,0.296,Parts per million,14,1.15,37,0.194667,39.4,20,,20,33,36,14.034783,0.02125,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123617,11,Parts per million,King,Seattle,Washington,0.039,Parts per billion,8/13/2015,0.3,Parts per million,14,1.15,37,0.208333,39.4,20,,0,33,36,14.034783,0.02125,3,Parts per billion
80,1.3,4103 BEACON HILL S,53,123618,11,Parts per million,King,Seattle,Washington,0.02,Parts per billion,8/14/2015,0.163,Parts per million,0,0.675,23,0.13525,24.1,0,1,0,33,19,4.729167,0.01625,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123619,11,Parts per million,King,Seattle,Washington,0.02,Parts per billion,8/14/2015,0.2,Parts per million,0,0.675,23,0.120833,24.1,0,1,0,33,19,4.729167,0.01625,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123620,11,Parts per million,King,Seattle,Washington,0.02,Parts per billion,8/14/2015,0.163,Parts per million,2,0.6625,23,0.13525,24.1,0,,0,33,19,4.729167,0.01625,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123621,11,Parts per million,King,Seattle,Washington,0.02,Parts per billion,8/14/2015,0.2,Parts per million,2,0.6625,23,0.120833,24.1,0,,0,33,19,4.729167,0.01625,2,Parts per billion
80,2.3,4103 BEACON HILL S,53,123622,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/15/2015,0.183,Parts per million,12,0.790909,7,0.1485,7.3,12,3,6,33,24,2.854167,0.021167,,Parts per billion
80,2.3,4103 BEACON HILL S,53,123623,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/15/2015,0.2,Parts per million,12,0.790909,7,0.141667,7.3,12,3,12,33,24,2.854167,0.021167,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123624,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/15/2015,0.183,Parts per million,14,0.757143,7,0.1485,7.3,12,,6,33,24,2.854167,0.021167,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123625,12,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/15/2015,0.2,Parts per million,14,0.757143,7,0.141667,7.3,12,,12,33,24,2.854167,0.021167,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123626,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/16/2015,0.232,Parts per million,12,0.979167,8,0.164875,9.9,20,1,21,33,31,4.695833,0.025208,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123627,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/16/2015,0.2,Parts per million,12,0.979167,8,0.158333,9.9,20,1,0,33,31,4.695833,0.025208,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123628,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/16/2015,0.232,Parts per million,14,0.95,8,0.164875,9.9,20,,21,33,31,4.695833,0.025208,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123629,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/16/2015,0.2,Parts per million,14,0.95,8,0.158333,9.9,20,,0,33,31,4.695833,0.025208,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123630,15,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/17/2015,0.33,Parts per million,6,1,15,0.204174,16,8,1,6,33,31,8.708333,0.023708,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123631,15,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/17/2015,0.2,Parts per million,6,1,15,0.2,16,8,1,0,33,31,8.708333,0.023708,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123632,15,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/17/2015,0.33,Parts per million,8,0.9875,15,0.204174,16,8,,6,33,31,8.708333,0.023708,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123633,15,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/17/2015,0.2,Parts per million,8,0.9875,15,0.2,16,8,,0,33,31,8.708333,0.023708,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123634,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/18/2015,0.288,Parts per million,9,0.958333,35,0.218833,37.8,19,1,6,33,29,11.858333,0.021542,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123635,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/18/2015,0.2,Parts per million,9,0.958333,35,0.2,37.8,19,1,0,33,29,11.858333,0.021542,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123636,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/18/2015,0.288,Parts per million,11,0.9375,35,0.218833,37.8,19,,6,33,29,11.858333,0.021542,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123637,10,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/18/2015,0.2,Parts per million,11,0.9375,35,0.2,37.8,19,,0,33,29,11.858333,0.021542,2,Parts per billion
80,2.2,4103 BEACON HILL S,53,123638,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/19/2015,0.353,Parts per million,6,1.008333,25,0.197542,27.4,17,3,5,33,30,10.659091,0.018125,,Parts per billion
80,2.2,4103 BEACON HILL S,53,123639,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/19/2015,0.3,Parts per million,6,1.008333,25,0.216667,27.4,17,3,5,33,30,10.659091,0.018125,3,Parts per billion
80,1.7,4103 BEACON HILL S,53,123640,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/19/2015,0.353,Parts per million,8,0.975,25,0.197542,27.4,17,,5,33,30,10.659091,0.018125,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123641,12,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/19/2015,0.3,Parts per million,8,0.975,25,0.216667,27.4,17,,5,33,30,10.659091,0.018125,3,Parts per billion
80,1,4103 BEACON HILL S,53,123642,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/20/2015,0.153,Parts per million,0,0.720833,7,0.12425,7.4,0,1,6,33,30,3.783333,0.022708,,Parts per billion
80,1,4103 BEACON HILL S,53,123643,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/20/2015,0.2,Parts per million,0,0.720833,7,0.104167,7.4,0,1,0,33,30,3.783333,0.022708,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123644,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/20/2015,0.153,Parts per million,2,0.6875,7,0.12425,7.4,0,,6,33,30,3.783333,0.022708,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123645,11,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/20/2015,0.2,Parts per million,2,0.6875,7,0.104167,7.4,0,,0,33,30,3.783333,0.022708,2,Parts per billion
80,3.2,4103 BEACON HILL S,53,123646,10,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/21/2015,0.349,Parts per million,22,1.0875,36,0.1655,38.7,19,4,19,33,27,9.845833,0.015917,,Parts per billion
80,3.2,4103 BEACON HILL S,53,123647,10,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/21/2015,0.2,Parts per million,22,1.0875,36,0.120833,38.7,19,4,19,33,27,9.845833,0.015917,2,Parts per billion
80,2.7,4103 BEACON HILL S,53,123648,10,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/21/2015,0.349,Parts per million,23,1.0625,36,0.1655,38.7,19,,19,33,27,9.845833,0.015917,,Parts per billion
80,2.7,4103 BEACON HILL S,53,123649,10,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/21/2015,0.2,Parts per million,23,1.0625,36,0.120833,38.7,19,,19,33,27,9.845833,0.015917,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123650,20,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/22/2015,0.446,Parts per million,15,1.054545,22,0.311417,23.3,18,1,6,33,24,11.541667,0.017042,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123651,20,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/22/2015,0.3,Parts per million,15,1.054545,22,0.3,23.3,18,1,0,33,24,11.541667,0.017042,3,Parts per billion
80,1.3,4103 BEACON HILL S,53,123652,20,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/22/2015,0.446,Parts per million,17,1.014286,22,0.311417,23.3,18,,6,33,24,11.541667,0.017042,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123653,20,Parts per million,King,Seattle,Washington,0.026,Parts per billion,8/22/2015,0.3,Parts per million,17,1.014286,22,0.3,23.3,18,,0,33,24,11.541667,0.017042,3,Parts per billion
80,5.7,4103 BEACON HILL S,53,123654,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/23/2015,0.568,Parts per million,15,1.975,25,0.30575,27.7,7,7,15,33,31,12.604167,0.022167,,Parts per billion
80,5.7,4103 BEACON HILL S,53,123655,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/23/2015,0.4,Parts per million,15,1.975,25,0.329167,27.7,7,7,13,33,31,12.604167,0.022167,5,Parts per billion
80,3.8,4103 BEACON HILL S,53,123656,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/23/2015,0.568,Parts per million,17,1.9375,25,0.30575,27.7,7,,15,33,31,12.604167,0.022167,,Parts per billion
80,3.8,4103 BEACON HILL S,53,123657,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/23/2015,0.4,Parts per million,17,1.9375,25,0.329167,27.7,7,,13,33,31,12.604167,0.022167,5,Parts per billion
80,1.7,4103 BEACON HILL S,53,123658,12,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/24/2015,0.264,Parts per million,8,0.954167,14,0.172,15.6,8,1,6,33,29,7.470833,0.024167,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123659,12,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/24/2015,0.2,Parts per million,8,0.954167,14,0.1875,15.6,8,1,0,33,29,7.470833,0.024167,2,Parts per billion
80,1.4,4103 BEACON HILL S,53,123660,12,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/24/2015,0.264,Parts per million,11,0.9125,14,0.172,15.6,8,,6,33,29,7.470833,0.024167,,Parts per billion
80,1.4,4103 BEACON HILL S,53,123661,12,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/24/2015,0.2,Parts per million,11,0.9125,14,0.1875,15.6,8,,0,33,29,7.470833,0.024167,2,Parts per billion
80,1,4103 BEACON HILL S,53,123662,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/25/2015,0.274,Parts per million,10,0.7375,15,0.163417,16.8,21,1,20,33,30,6.991667,0.027917,,Parts per billion
80,1,4103 BEACON HILL S,53,123663,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/25/2015,0.2,Parts per million,10,0.7375,15,0.1625,16.8,21,1,0,33,30,6.991667,0.027917,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123664,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/25/2015,0.274,Parts per million,11,0.725,15,0.163417,16.8,21,,20,33,30,6.991667,0.027917,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123665,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,8/25/2015,0.2,Parts per million,11,0.725,15,0.1625,16.8,21,,0,33,30,6.991667,0.027917,2,Parts per billion
80,1.7,4103 BEACON HILL S,53,123666,10,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/26/2015,0.381,Parts per million,9,0.925,46,0.207333,49.4,22,1,6,33,31,15.452381,0.022458,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123667,10,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/26/2015,0.2,Parts per million,9,0.925,46,0.2,49.4,22,1,0,33,31,15.452381,0.022458,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123668,10,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/26/2015,0.381,Parts per million,11,0.8875,46,0.207333,49.4,22,,6,33,31,15.452381,0.022458,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123669,10,Parts per million,King,Seattle,Washington,0.034,Parts per billion,8/26/2015,0.2,Parts per million,11,0.8875,46,0.2,49.4,22,,0,33,31,15.452381,0.022458,2,Parts per billion
80,2.2,4103 BEACON HILL S,53,123670,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,8/27/2015,0.387,Parts per million,11,1.316667,39,0.2305,41.1,19,3,4,33,31,14.679167,0.022583,,Parts per billion
80,2.2,4103 BEACON HILL S,53,123671,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,8/27/2015,0.3,Parts per million,11,1.316667,39,0.2375,41.1,19,3,4,33,31,14.679167,0.022583,3,Parts per billion
80,1.7,4103 BEACON HILL S,53,123672,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,8/27/2015,0.387,Parts per million,11,1.275,39,0.2305,41.1,19,,4,33,31,14.679167,0.022583,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123673,11,Parts per million,King,Seattle,Washington,0.033,Parts per billion,8/27/2015,0.3,Parts per million,11,1.275,39,0.2375,41.1,19,,4,33,31,14.679167,0.022583,3,Parts per billion
80,2.9,4103 BEACON HILL S,53,123674,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/28/2015,0.295,Parts per million,23,1.1375,29,0.171417,31,20,3,21,33,25,9.879167,0.014875,,Parts per billion
80,2.9,4103 BEACON HILL S,53,123675,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/28/2015,0.2,Parts per million,23,1.1375,29,0.1625,31,20,3,0,33,25,9.879167,0.014875,2,Parts per billion
80,2.3,4103 BEACON HILL S,53,123676,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/28/2015,0.295,Parts per million,23,1.1125,29,0.171417,31,20,,21,33,25,9.879167,0.014875,,Parts per billion
80,2.3,4103 BEACON HILL S,53,123677,9,Parts per million,King,Seattle,Washington,0.027,Parts per billion,8/28/2015,0.2,Parts per million,23,1.1125,29,0.1625,31,20,,0,33,25,9.879167,0.014875,2,Parts per billion
80,3.3,4103 BEACON HILL S,53,123678,9,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/29/2015,0.218,Parts per million,4,1.031818,19,0.146875,20.6,0,4,3,33,27,5.041667,0.0235,,Parts per billion
80,3.3,4103 BEACON HILL S,53,123679,9,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/29/2015,0.2,Parts per million,4,1.031818,19,0.145833,20.6,0,4,0,33,27,5.041667,0.0235,2,Parts per billion
80,2,4103 BEACON HILL S,53,123680,9,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/29/2015,0.218,Parts per million,5,0.9,19,0.146875,20.6,0,,3,33,27,5.041667,0.0235,,Parts per billion
80,2,4103 BEACON HILL S,53,123681,9,Parts per million,King,Seattle,Washington,0.029,Parts per billion,8/29/2015,0.2,Parts per million,5,0.9,19,0.145833,20.6,0,,0,33,27,5.041667,0.0235,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123682,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/30/2015,0.208,Parts per million,16,0.6875,3,0.141458,3.3,5,0,8,33,29,1.866667,0.027625,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123683,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/30/2015,0.2,Parts per million,16,0.6875,3,0.133333,3.3,5,0,8,33,29,1.866667,0.027625,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,123684,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/30/2015,0.208,Parts per million,11,0.6375,3,0.141458,3.3,5,,8,33,29,1.866667,0.027625,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123685,9,Parts per million,King,Seattle,Washington,0.031,Parts per billion,8/30/2015,0.2,Parts per million,11,0.6375,3,0.133333,3.3,5,,8,33,29,1.866667,0.027625,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123686,0,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/31/2015,0.208,Parts per million,0,0.708333,4,0.140783,4,11,0,13,33,28,2.341667,0.024125,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123687,0,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/31/2015,0.2,Parts per million,0,0.708333,4,0.1375,4,11,0,12,33,28,2.341667,0.024125,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,123688,0,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/31/2015,0.208,Parts per million,2,0.675,4,0.140783,4,11,,13,33,28,2.341667,0.024125,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123689,0,Parts per million,King,Seattle,Washington,0.03,Parts per billion,8/31/2015,0.2,Parts per million,2,0.675,4,0.1375,4,11,,12,33,28,2.341667,0.024125,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123690,14,Parts per million,King,Seattle,Washington,0.021,Parts per billion,9/1/2015,0.192,Parts per million,12,0.733333,8,0.142625,9.2,8,0,8,33,19,3.5125,0.019542,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123691,14,Parts per million,King,Seattle,Washington,0.021,Parts per billion,9/1/2015,0.2,Parts per million,12,0.733333,8,0.141667,9.2,8,0,11,33,19,3.5125,0.019542,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,123692,14,Parts per million,King,Seattle,Washington,0.021,Parts per billion,9/1/2015,0.192,Parts per million,2,0.7,8,0.142625,9.2,8,,8,33,19,3.5125,0.019542,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123693,14,Parts per million,King,Seattle,Washington,0.021,Parts per billion,9/1/2015,0.2,Parts per million,2,0.7,8,0.141667,9.2,8,,11,33,19,3.5125,0.019542,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123694,9,Parts per million,King,Seattle,Washington,0.025,Parts per billion,9/2/2015,0.162,Parts per million,0,0.716667,4,0.135182,4.7,6,0,7,33,23,2.8,0.017167,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123695,9,Parts per million,King,Seattle,Washington,0.025,Parts per billion,9/2/2015,0.1,Parts per million,0,0.716667,4,0.1,4.7,6,0,0,33,23,2.8,0.017167,1,Parts per billion
80,0.7,4103 BEACON HILL S,53,123696,9,Parts per million,King,Seattle,Washington,0.025,Parts per billion,9/2/2015,0.162,Parts per million,2,0.7,4,0.135182,4.7,6,,7,33,23,2.8,0.017167,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123697,9,Parts per million,King,Seattle,Washington,0.025,Parts per billion,9/2/2015,0.1,Parts per million,2,0.7,4,0.1,4.7,6,,0,33,23,2.8,0.017167,1,Parts per billion
80,1.1,4103 BEACON HILL S,53,123698,8,Parts per million,King,Seattle,Washington,0.014,Parts per billion,9/4/2015,0.249,Parts per million,19,0.8,5,0.1866,5.4,19,1,21,33,13,3.41,0.012222,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123699,8,Parts per million,King,Seattle,Washington,0.014,Parts per billion,9/4/2015,0.2,Parts per million,19,0.8,5,0.2,5.4,19,1,19,33,13,3.41,0.012222,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123700,8,Parts per million,King,Seattle,Washington,0.014,Parts per billion,9/4/2015,0.249,Parts per million,20,0.8,5,0.1866,5.4,19,,21,33,13,3.41,0.012222,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123701,8,Parts per million,King,Seattle,Washington,0.014,Parts per billion,9/4/2015,0.2,Parts per million,20,0.8,5,0.2,5.4,19,,19,33,13,3.41,0.012222,2,Parts per billion
80,1.2,4103 BEACON HILL S,53,123702,14,Parts per million,King,Seattle,Washington,0.016,Parts per billion,9/16/2015,0.319,Parts per million,7,0.917391,18,0.208783,19.7,18,1,20,33,15,6.356522,0.011,,Parts per billion
