Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/26/2016,AQS,481410055,1,0.005,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
1/1/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/7/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/13/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/19/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/25/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/31/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/6/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/12/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/24/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/1/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/7/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/13/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/19/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/25/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/31/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/6/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/12/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/18/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/24/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/30/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/6/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/12/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/18/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/24/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/30/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/5/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/11/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/17/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/23/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/29/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/5/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/11/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/17/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/23/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/29/2016,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
