Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/12/2016,AQS,530330080,1,41.8,ppb,39,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/13/2016,AQS,530330080,1,25.1,ppb,24,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/14/2016,AQS,530330080,1,12.9,ppb,11,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/15/2016,AQS,530330080,1,9.4,ppb,8,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/16/2016,AQS,530330080,1,30.5,ppb,28,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/17/2016,AQS,530330080,1,31.5,ppb,29,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/18/2016,AQS,530330080,1,24.7,ppb,23,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/19/2016,AQS,530330080,1,30.9,ppb,28,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/20/2016,AQS,530330080,1,27.4,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/21/2016,AQS,530330080,1,24.1,ppb,23,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/22/2016,AQS,530330080,1,37.9,ppb,35,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/23/2016,AQS,530330080,1,32.1,ppb,30,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/24/2016,AQS,530330080,1,27.5,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/25/2016,AQS,530330080,1,27.1,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/26/2016,AQS,530330080,1,31.2,ppb,29,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
10/27/2016,AQS,530330080,1,30.7,ppb,28,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
