O3 1st Max Hour,O3 1st Max Value,O3 AQI,O3 Mean,Date Local
9,0.04,37,0.025208,7/19/2013
9,0.04,37,0.025208,7/19/2013
9,0.04,37,0.025208,7/19/2013
9,0.04,37,0.025208,7/19/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
10,0.032,30,0.021,7/20/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.038,35,0.024375,7/21/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
11,0.029,27,0.022375,7/22/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.047,44,0.032042,7/23/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
10,0.058,61,0.03775,7/24/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
11,0.053,49,0.036292,7/25/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
9,0.049,45,0.032917,7/26/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
10,0.035,32,0.026833,7/27/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
9,0.039,36,0.02525,7/28/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
11,0.049,45,0.028042,7/29/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
10,0.053,49,0.03075,7/30/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
9,0.044,41,0.027792,7/31/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
11,0.038,35,0.02275,8/1/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.05,46,0.0275,8/2/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.046,43,0.026958,8/3/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
10,0.044,41,0.027625,8/4/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.046,43,0.033167,8/5/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
9,0.036,33,0.028167,8/6/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
10,0.039,36,0.026125,8/7/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
9,0.055,51,0.031792,8/12/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.041,38,0.025833,8/13/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
11,0.044,41,0.032667,8/14/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
10,0.039,36,0.029667,8/15/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
12,0.032,30,0.02375,8/16/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
5,0.027,25,0.021125,8/17/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.035,32,0.019875,8/18/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
11,0.025,23,0.013125,8/19/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
9,0.032,30,0.013792,8/20/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.022,20,0.0065,8/21/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
11,0.043,40,0.0235,8/22/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
9,0.044,41,0.026583,8/23/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.02825,8/24/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
10,0.042,39,0.023042,8/25/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.059,64,0.031625,8/26/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.061,71,0.034042,8/27/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
11,0.055,51,0.030833,8/28/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.055,51,0.037042,8/29/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
10,0.05,46,0.033708,8/30/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
9,0.041,38,0.020667,8/31/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
10,0.039,36,0.020625,9/1/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.043,40,0.020667,9/2/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.052,48,0.026833,9/3/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.068,93,0.035458,9/4/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
11,0.066,87,0.03325,9/5/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.056,54,0.043429,9/6/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
10,0.055,51,0.030458,9/7/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
11,0.059,64,0.028333,9/8/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.054,50,0.029125,9/9/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.06,67,0.032167,9/10/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.029792,9/11/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.056,54,0.030333,9/12/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
10,0.05,46,0.033958,9/13/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.043,40,0.0305,9/14/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
11,0.041,38,0.025,9/15/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.052,48,0.036875,9/16/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
10,0.046,43,0.038125,9/17/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.051,47,0.036167,9/18/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.053,49,0.030708,9/19/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
11,0.05,46,0.029375,9/20/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
20,0.033,31,0.0275,9/21/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.041,38,0.024625,9/22/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.043,40,0.022875,9/23/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
10,0.05,46,0.027667,9/24/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
11,0.036,33,0.022125,9/25/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.055,51,0.031792,9/26/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.047,44,0.028458,9/27/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.046,43,0.028375,9/28/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.039,36,0.019667,9/29/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.043,40,0.01825,9/30/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.049,45,0.022083,10/1/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
10,0.048,44,0.017875,10/2/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
11,0.043,40,0.018917,10/3/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.061,71,0.025208,10/4/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
10,0.067,90,0.031958,10/5/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
9,0.037,34,0.023167,10/6/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
17,0.026,24,0.020708,10/7/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
10,0.025,23,0.023292,10/8/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
11,0.04,37,0.029708,10/9/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
9,0.029,27,0.022083,10/10/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
8,0.036,33,0.0185,10/11/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.031,29,0.01925,10/12/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
9,0.02,19,0.018,10/13/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
11,0.025,23,0.019875,10/14/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
9,0.048,44,0.027,10/15/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
10,0.033,31,0.014208,10/16/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
11,0.022,20,0.012125,10/17/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
8,0.028,26,0.0155,10/18/2013
