Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Target
0.054,2013,9,1,46,0
0.054,2013,9,1,46,0
0.054,2013,9,1,46,0
0.054,2013,9,1,46,0
0.058,2013,9,2,49,0
0.058,2013,9,2,49,0
0.058,2013,9,2,49,0
0.058,2013,9,2,49,0
0.05,2013,9,3,42,0
0.05,2013,9,3,42,0
0.05,2013,9,3,42,0
0.05,2013,9,3,42,0
0.058,2013,9,4,49,0
0.058,2013,9,4,49,0
0.058,2013,9,4,49,0
0.058,2013,9,4,49,0
0.058,2013,9,5,49,0
0.058,2013,9,5,49,0
0.058,2013,9,5,49,0
0.058,2013,9,5,49,0
0.053,2013,9,6,45,0
0.053,2013,9,6,45,0
0.053,2013,9,6,45,0
0.053,2013,9,6,45,0
0.063,2013,9,7,61,0
0.063,2013,9,7,61,0
0.063,2013,9,7,61,0
0.063,2013,9,7,61,0
0.059,2013,9,8,50,0
0.059,2013,9,8,50,0
0.059,2013,9,8,50,0
0.059,2013,9,8,50,0
0.041,2013,9,9,35,0
0.041,2013,9,9,35,0
0.041,2013,9,9,35,0
0.041,2013,9,9,35,0
0.041,2013,9,10,35,0
0.041,2013,9,10,35,0
0.041,2013,9,10,35,0
0.041,2013,9,10,35,0
0.038,2013,9,11,32,0
0.038,2013,9,11,32,0
0.038,2013,9,11,32,0
0.038,2013,9,11,32,0
0.042,2013,9,12,36,0
0.042,2013,9,12,36,0
0.042,2013,9,12,36,0
0.042,2013,9,12,36,0
0.036,2013,9,13,31,0
0.036,2013,9,13,31,0
0.036,2013,9,13,31,0
0.036,2013,9,13,31,0
0.044,2013,9,14,37,0
0.044,2013,9,14,37,0
0.044,2013,9,14,37,0
0.044,2013,9,14,37,0
0.036,2013,9,15,31,0
0.036,2013,9,15,31,0
0.036,2013,9,15,31,0
0.036,2013,9,15,31,0
0.037,2013,9,16,31,0
0.037,2013,9,16,31,0
0.037,2013,9,16,31,0
0.037,2013,9,16,31,0
0.054,2013,9,17,46,0
0.054,2013,9,17,46,0
0.054,2013,9,17,46,0
0.054,2013,9,17,46,0
0.04,2013,9,18,34,0
0.04,2013,9,18,34,0
0.04,2013,9,18,34,0
0.04,2013,9,18,34,0
0.046,2013,9,19,39,0
0.046,2013,9,19,39,0
0.046,2013,9,19,39,0
0.046,2013,9,19,39,0
0.057,2013,9,20,48,0
0.057,2013,9,20,48,0
0.057,2013,9,20,48,0
0.057,2013,9,20,48,0
0.055,2013,9,21,47,0
0.055,2013,9,21,47,0
0.055,2013,9,21,47,0
0.055,2013,9,21,47,0
0.044,2013,9,22,37,0
0.044,2013,9,22,37,0
0.044,2013,9,22,37,0
0.044,2013,9,22,37,0
0.038,2013,9,23,32,0
0.038,2013,9,23,32,0
0.038,2013,9,23,32,0
0.038,2013,9,23,32,0
0.049,2013,9,24,42,0
0.049,2013,9,24,42,0
0.049,2013,9,24,42,0
0.049,2013,9,24,42,0
0.056,2013,9,25,47,0
0.056,2013,9,25,47,0
0.056,2013,9,25,47,0
0.056,2013,9,25,47,0
0.047,2013,9,26,40,0
0.047,2013,9,26,40,0
0.047,2013,9,26,40,0
0.047,2013,9,26,40,0
0.03,2013,9,27,25,0
0.03,2013,9,27,25,0
0.03,2013,9,27,25,0
0.03,2013,9,27,25,0
0.037,2013,9,28,31,0
0.037,2013,9,28,31,0
0.037,2013,9,28,31,0
0.037,2013,9,28,31,0
0.046,2013,9,29,39,0
0.046,2013,9,29,39,0
0.046,2013,9,29,39,0
0.046,2013,9,29,39,0
0.035,2013,9,30,30,0
0.035,2013,9,30,30,0
0.035,2013,9,30,30,0
0.035,2013,9,30,30,0
0.044,2013,10,1,37,0
0.044,2013,10,1,37,0
0.044,2013,10,1,37,0
0.044,2013,10,1,37,0
0.038,2013,10,2,32,0
0.038,2013,10,2,32,0
0.038,2013,10,2,32,0
0.038,2013,10,2,32,0
0.036,2013,10,3,31,0
0.036,2013,10,3,31,0
0.036,2013,10,3,31,0
0.036,2013,10,3,31,0
0.037,2013,10,4,31,0
0.037,2013,10,4,31,0
0.037,2013,10,4,31,0
0.037,2013,10,4,31,0
0.049,2013,10,5,42,0
0.049,2013,10,5,42,0
0.049,2013,10,5,42,0
0.049,2013,10,5,42,0
0.039,2013,10,6,33,0
0.039,2013,10,6,33,0
0.039,2013,10,6,33,0
0.039,2013,10,6,33,0
0.045,2013,10,7,38,0
0.045,2013,10,7,38,0
0.045,2013,10,7,38,0
0.045,2013,10,7,38,0
0.039,2013,10,8,33,0
0.039,2013,10,8,33,0
0.039,2013,10,8,33,0
0.039,2013,10,8,33,0
0.039,2013,10,10,33,0
0.039,2013,10,10,33,0
0.036,2013,10,11,31,0
0.036,2013,10,11,31,0
0.036,2013,10,11,31,0
0.036,2013,10,11,31,0
0.039,2013,10,12,33,0
0.039,2013,10,12,33,0
0.039,2013,10,12,33,0
0.039,2013,10,12,33,0
0.039,2013,10,13,33,0
0.039,2013,10,13,33,0
0.039,2013,10,13,33,0
0.039,2013,10,13,33,0
0.033,2013,10,14,28,0
0.033,2013,10,14,28,0
0.033,2013,10,14,28,0
0.033,2013,10,14,28,0
0.037,2013,10,15,31,0
0.037,2013,10,15,31,0
0.037,2013,10,15,31,0
0.037,2013,10,15,31,0
0.045,2013,10,16,38,0
0.045,2013,10,16,38,0
0.045,2013,10,16,38,0
0.045,2013,10,16,38,0
0.034,2013,10,17,29,0
0.034,2013,10,17,29,0
0.034,2013,10,17,29,0
0.034,2013,10,17,29,0
0.041,2013,10,18,35,0
0.041,2013,10,18,35,0
0.041,2013,10,18,35,0
0.041,2013,10,18,35,0
0.042,2013,10,19,36,0
0.042,2013,10,19,36,0
0.042,2013,10,19,36,0
0.042,2013,10,19,36,0
0.04,2013,10,20,34,0
0.04,2013,10,20,34,0
0.04,2013,10,20,34,0
0.04,2013,10,20,34,0
0.042,2013,10,21,36,0
0.042,2013,10,21,36,0
0.042,2013,10,21,36,0
0.042,2013,10,21,36,0
0.036,2013,10,22,31,0
0.036,2013,10,22,31,0
0.036,2013,10,22,31,0
0.036,2013,10,22,31,0
0.036,2013,10,23,31,0
0.036,2013,10,23,31,0
0.036,2013,10,23,31,0
0.036,2013,10,23,31,0
0.034,2013,10,24,29,0
0.034,2013,10,24,29,0
0.034,2013,10,24,29,0
0.034,2013,10,24,29,0
0.041,2013,10,25,35,0
0.041,2013,10,25,35,0
0.041,2013,10,25,35,0
0.041,2013,10,25,35,0
0.04,2013,10,26,34,0
0.04,2013,10,26,34,0
0.04,2013,10,26,34,0
0.04,2013,10,26,34,0
0.047,2013,10,27,40,0
0.047,2013,10,27,40,0
0.047,2013,10,27,40,0
0.047,2013,10,27,40,0
0.025,2013,10,28,21,0
0.025,2013,10,28,21,0
0.025,2013,10,28,21,0
0.025,2013,10,28,21,0
0.019,2013,10,29,16,0
0.019,2013,10,29,16,0
0.019,2013,10,29,16,0
0.019,2013,10,29,16,0
0.045,2013,10,30,38,0
0.045,2013,10,30,38,0
0.045,2013,10,30,38,0
0.045,2013,10,30,38,0
0.038,2013,10,31,32,0
0.038,2013,10,31,32,0
0.038,2013,10,31,32,0
0.038,2013,10,31,32,0
0.038,2013,11,1,32,0
0.038,2013,11,1,32,0
0.038,2013,11,1,32,0
0.038,2013,11,1,32,0
0.04,2013,11,2,34,0
0.04,2013,11,2,34,0
0.04,2013,11,2,34,0
0.04,2013,11,2,34,0
0.045,2013,11,3,38,0
0.045,2013,11,3,38,0
0.045,2013,11,3,38,0
0.045,2013,11,3,38,0
0.036,2013,11,4,31,0
0.036,2013,11,4,31,0
0.036,2013,11,4,31,0
0.036,2013,11,4,31,0
0.036,2013,11,5,31,0
0.036,2013,11,5,31,0
0.036,2013,11,5,31,0
0.036,2013,11,5,31,0
0.041,2013,11,6,35,0
0.041,2013,11,6,35,0
0.041,2013,11,6,35,0
0.041,2013,11,6,35,0
0.031,2013,11,7,26,0
0.031,2013,11,7,26,0
0.031,2013,11,7,26,0
0.031,2013,11,7,26,0
0.042,2013,11,8,36,0
0.042,2013,11,8,36,0
0.042,2013,11,8,36,0
0.042,2013,11,8,36,0
0.039,2013,11,9,33,0
0.039,2013,11,9,33,0
0.039,2013,11,9,33,0
0.039,2013,11,9,33,0
0.042,2013,11,10,36,0
0.042,2013,11,10,36,0
0.042,2013,11,10,36,0
0.042,2013,11,10,36,0
0.038,2013,11,11,32,0
0.038,2013,11,11,32,0
0.038,2013,11,11,32,0
0.038,2013,11,11,32,0
0.041,2013,11,12,35,0
0.041,2013,11,12,35,0
0.041,2013,11,12,35,0
0.041,2013,11,12,35,0
0.045,2013,11,13,38,0
0.045,2013,11,13,38,0
0.045,2013,11,13,38,0
0.045,2013,11,13,38,0
0.035,2013,11,14,30,0
0.035,2013,11,14,30,0
0.035,2013,11,14,30,0
0.035,2013,11,14,30,0
0.044,2013,11,15,37,0
0.044,2013,11,15,37,0
0.044,2013,11,15,37,0
0.044,2013,11,15,37,0
0.047,2013,11,16,40,0
0.047,2013,11,16,40,0
0.047,2013,11,16,40,0
0.047,2013,11,16,40,0
0.045,2013,11,17,38,0
0.045,2013,11,17,38,0
0.045,2013,11,17,38,0
0.045,2013,11,17,38,0
0.047,2013,11,18,40,0
0.047,2013,11,18,40,0
0.047,2013,11,18,40,0
0.047,2013,11,18,40,0
0.044,2013,11,19,37,0
0.044,2013,11,19,37,0
0.044,2013,11,19,37,0
0.044,2013,11,19,37,0
0.039,2013,11,20,33,0
0.039,2013,11,20,33,0
0.039,2013,11,20,33,0
0.039,2013,11,20,33,0
0.038,2013,11,21,32,0
0.038,2013,11,21,32,0
0.038,2013,11,21,32,0
0.038,2013,11,21,32,0
0.041,2013,11,22,35,0
0.041,2013,11,22,35,0
0.041,2013,11,22,35,0
0.041,2013,11,22,35,0
0.04,2013,11,23,34,0
0.04,2013,11,23,34,0
0.04,2013,11,23,34,0
0.04,2013,11,23,34,0
0.04,2013,11,24,34,0
0.04,2013,11,24,34,0
0.04,2013,11,24,34,0
0.04,2013,11,24,34,0
0.038,2013,11,25,32,0
0.038,2013,11,25,32,0
0.038,2013,11,25,32,0
0.038,2013,11,25,32,0
0.042,2013,11,26,36,0
0.042,2013,11,26,36,0
0.042,2013,11,26,36,0
0.042,2013,11,26,36,0
0.037,2013,11,27,31,0
0.037,2013,11,27,31,0
0.037,2013,11,27,31,0
0.037,2013,11,27,31,0
0.031,2013,11,28,26,0
0.031,2013,11,28,26,0
0.031,2013,11,28,26,0
0.031,2013,11,28,26,0
0.04,2013,11,29,34,0
0.04,2013,11,29,34,0
0.04,2013,11,29,34,0
0.04,2013,11,29,34,0
0.04,2013,11,30,34,0
0.04,2013,11,30,34,0
0.04,2013,11,30,34,0
0.04,2013,11,30,34,0
0.043,2013,12,1,36,0
0.043,2013,12,1,36,0
0.043,2013,12,1,36,0
0.043,2013,12,1,36,0
0.04,2013,12,2,34,0
0.04,2013,12,2,34,0
0.04,2013,12,2,34,0
0.04,2013,12,2,34,0
0.035,2013,12,3,30,0
0.035,2013,12,3,30,0
0.035,2013,12,3,30,0
0.035,2013,12,3,30,0
0.033,2013,12,4,28,0
0.033,2013,12,4,28,0
0.033,2013,12,4,28,0
0.033,2013,12,4,28,0
0.031,2013,12,5,26,0
0.031,2013,12,5,26,0
0.031,2013,12,5,26,0
0.031,2013,12,5,26,0
0.026,2013,12,6,22,0
0.026,2013,12,6,22,0
0.026,2013,12,6,22,0
0.026,2013,12,6,22,0
0.026,2013,12,7,22,0
0.026,2013,12,7,22,0
0.026,2013,12,7,22,0
0.026,2013,12,7,22,0
0.04,2013,12,8,34,0
0.04,2013,12,8,34,0
0.04,2013,12,8,34,0
0.04,2013,12,8,34,0
0.044,2013,12,9,37,0
0.044,2013,12,9,37,0
0.044,2013,12,9,37,0
0.044,2013,12,9,37,0
0.043,2013,12,10,36,0
0.043,2013,12,10,36,0
0.043,2013,12,10,36,0
0.043,2013,12,10,36,0
0.046,2013,12,11,39,0
0.046,2013,12,11,39,0
0.046,2013,12,11,39,0
0.046,2013,12,11,39,0
0.046,2013,12,12,39,0
0.046,2013,12,12,39,0
0.046,2013,12,12,39,0
0.046,2013,12,12,39,0
0.043,2013,12,13,36,0
0.043,2013,12,13,36,0
0.043,2013,12,13,36,0
0.043,2013,12,13,36,0
0.046,2013,12,18,39,0
0.046,2013,12,18,39,0
0.046,2013,12,18,39,0
0.046,2013,12,18,39,0
0.023,2013,12,19,19,0
0.023,2013,12,19,19,0
0.023,2013,12,19,19,0
0.023,2013,12,19,19,0
0.036,2013,12,20,31,0
0.036,2013,12,20,31,0
0.036,2013,12,20,31,0
0.036,2013,12,20,31,0
0.039,2013,12,21,33,0
0.039,2013,12,21,33,0
0.039,2013,12,21,33,0
0.039,2013,12,21,33,0
0.039,2013,12,22,33,0
0.039,2013,12,22,33,0
0.039,2013,12,22,33,0
0.039,2013,12,22,33,0
0.038,2013,12,23,32,0
0.038,2013,12,23,32,0
0.038,2013,12,23,32,0
0.038,2013,12,23,32,0
0.042,2013,12,24,36,0
0.042,2013,12,24,36,0
0.042,2013,12,24,36,0
0.042,2013,12,24,36,0
0.048,2013,12,25,41,0
0.048,2013,12,25,41,0
0.048,2013,12,25,41,0
0.048,2013,12,25,41,0
0.046,2013,12,26,39,0
0.046,2013,12,26,39,0
0.046,2013,12,26,39,0
0.046,2013,12,26,39,0
0.041,2013,12,27,35,0
0.041,2013,12,27,35,0
0.041,2013,12,27,35,0
0.041,2013,12,27,35,0
0.039,2013,12,28,33,0
0.039,2013,12,28,33,0
0.039,2013,12,28,33,0
0.039,2013,12,28,33,0
0.043,2013,12,29,36,0
0.043,2013,12,29,36,0
0.043,2013,12,29,36,0
0.043,2013,12,29,36,0
0.044,2013,12,30,37,0
0.044,2013,12,30,37,0
0.044,2013,12,30,37,0
0.044,2013,12,30,37,0
0.045,2013,12,31,38,0
0.045,2013,12,31,38,0
0.045,2013,12,31,38,0
0.045,2013,12,31,38,0
0.058,2014,7,6,61,0
0.058,2014,7,6,61,0
0.058,2014,7,6,61,0
0.058,2014,7,6,61,0
0.037,2014,7,7,34,0
0.037,2014,7,7,34,0
0.037,2014,7,7,34,0
0.037,2014,7,7,34,0
0.041,2014,7,8,38,0
0.041,2014,7,8,38,0
0.041,2014,7,8,38,0
0.041,2014,7,8,38,0
0.052,2014,7,9,48,0
0.052,2014,7,9,48,0
0.052,2014,7,9,48,0
0.052,2014,7,9,48,0
0.041,2014,7,10,38,0
0.041,2014,7,10,38,0
0.041,2014,7,10,38,0
0.041,2014,7,10,38,0
0.039,2014,7,11,36,0
0.039,2014,7,11,36,0
0.039,2014,7,11,36,0
0.039,2014,7,11,36,0
0.046,2014,7,12,43,0
0.046,2014,7,12,43,0
0.046,2014,7,12,43,0
0.046,2014,7,12,43,0
0.05,2014,7,13,46,0
0.05,2014,7,13,46,0
0.05,2014,7,13,46,0
0.05,2014,7,13,46,0
0.044,2014,7,14,41,0
0.044,2014,7,14,41,0
0.044,2014,7,14,41,0
0.044,2014,7,14,41,0
0.048,2014,7,15,44,0
0.048,2014,7,15,44,0
0.048,2014,7,15,44,0
0.048,2014,7,15,44,0
0.049,2014,7,16,45,0
0.049,2014,7,16,45,0
0.049,2014,7,16,45,0
0.049,2014,7,16,45,0
0.056,2014,7,17,54,0
0.056,2014,7,17,54,0
0.056,2014,7,17,54,0
0.056,2014,7,17,54,0
0.057,2014,7,18,58,0
0.057,2014,7,18,58,0
0.057,2014,7,18,58,0
0.057,2014,7,18,58,0
0.053,2014,7,19,49,0
0.053,2014,7,19,49,0
0.053,2014,7,19,49,0
0.053,2014,7,19,49,0
0.051,2014,7,20,47,0
0.051,2014,7,20,47,0
0.051,2014,7,20,47,0
0.051,2014,7,20,47,0
0.054,2014,7,21,50,0
0.054,2014,7,21,50,0
0.054,2014,7,21,50,0
0.054,2014,7,21,50,0
0.052,2014,7,22,48,0
0.052,2014,7,22,48,0
0.052,2014,7,22,48,0
0.052,2014,7,22,48,0
0.054,2014,7,23,50,0
0.054,2014,7,23,50,0
0.054,2014,7,23,50,0
0.054,2014,7,23,50,0
0.054,2014,7,24,50,0
0.054,2014,7,24,50,0
0.054,2014,7,24,50,0
0.054,2014,7,24,50,0
0.056,2014,7,25,54,0
0.056,2014,7,25,54,0
0.056,2014,7,25,54,0
0.056,2014,7,25,54,0
0.055,2014,7,26,51,0
0.055,2014,7,26,51,0
0.055,2014,7,26,51,0
0.055,2014,7,26,51,0
0.053,2014,7,27,49,0
0.053,2014,7,27,49,0
0.053,2014,7,27,49,0
0.053,2014,7,27,49,0
0.054,2014,7,28,50,0
0.054,2014,7,28,50,0
0.054,2014,7,28,50,0
0.054,2014,7,28,50,0
0.041,2014,7,29,38,0
0.041,2014,7,29,38,0
0.041,2014,7,29,38,0
0.041,2014,7,29,38,0
0.052,2014,7,30,48,0
0.052,2014,7,30,48,0
0.052,2014,7,30,48,0
0.052,2014,7,30,48,0
0.056,2014,7,31,54,0
0.056,2014,7,31,54,0
0.056,2014,7,31,54,0
0.056,2014,7,31,54,0
0.053,2014,8,1,49,0
0.053,2014,8,1,49,0
0.053,2014,8,1,49,0
0.053,2014,8,1,49,0
0.058,2014,8,2,61,0
0.058,2014,8,2,61,0
0.058,2014,8,2,61,0
0.058,2014,8,2,61,0
0.055,2014,8,3,51,0
0.055,2014,8,3,51,0
0.055,2014,8,3,51,0
0.055,2014,8,3,51,0
0.049,2014,8,4,45,0
0.049,2014,8,4,45,0
0.049,2014,8,4,45,0
0.049,2014,8,4,45,0
0.054,2014,8,5,50,0
0.054,2014,8,5,50,0
0.054,2014,8,5,50,0
0.054,2014,8,5,50,0
0.052,2014,8,6,48,0
0.052,2014,8,6,48,0
0.052,2014,8,6,48,0
0.052,2014,8,6,48,0
0.056,2014,8,7,54,0
0.056,2014,8,7,54,0
0.056,2014,8,7,54,0
0.056,2014,8,7,54,0
0.058,2014,8,8,61,0
0.058,2014,8,8,61,0
0.058,2014,8,8,61,0
0.058,2014,8,8,61,0
0.053,2014,8,9,49,0
0.053,2014,8,9,49,0
0.053,2014,8,9,49,0
0.053,2014,8,9,49,0
0.055,2014,8,10,51,0
0.055,2014,8,10,51,0
0.055,2014,8,10,51,0
0.055,2014,8,10,51,0
0.056,2014,8,11,54,0
0.056,2014,8,11,54,0
0.056,2014,8,11,54,0
0.056,2014,8,11,54,0
0.05,2014,8,12,46,0
0.05,2014,8,12,46,0
0.05,2014,8,12,46,0
0.05,2014,8,12,46,0
0.05,2014,8,13,46,0
0.05,2014,8,13,46,0
0.05,2014,8,13,46,0
0.05,2014,8,13,46,0
0.054,2014,8,14,50,0
0.054,2014,8,14,50,0
0.054,2014,8,14,50,0
0.054,2014,8,14,50,0
0.056,2014,8,15,54,0
0.056,2014,8,15,54,0
0.056,2014,8,15,54,0
0.056,2014,8,15,54,0
0.056,2014,8,16,54,0
0.056,2014,8,16,54,0
0.056,2014,8,16,54,0
0.056,2014,8,16,54,0
0.055,2014,8,17,51,0
0.055,2014,8,17,51,0
0.055,2014,8,17,51,0
0.055,2014,8,17,51,0
0.055,2014,8,18,51,0
0.055,2014,8,18,51,0
0.055,2014,8,18,51,0
0.055,2014,8,18,51,0
0.053,2014,8,19,49,0
0.053,2014,8,19,49,0
0.053,2014,8,19,49,0
0.053,2014,8,19,49,0
0.061,2014,8,20,71,0
0.061,2014,8,20,71,0
0.061,2014,8,20,71,0
0.061,2014,8,20,71,0
0.059,2014,8,21,64,0
0.059,2014,8,21,64,0
0.059,2014,8,21,64,0
0.059,2014,8,21,64,0
0.059,2014,8,22,64,0
0.059,2014,8,22,64,0
0.059,2014,8,22,64,0
0.059,2014,8,22,64,0
0.066,2014,8,23,87,0
0.066,2014,8,23,87,0
0.066,2014,8,23,87,0
0.066,2014,8,23,87,0
0.043,2014,8,24,40,0
0.043,2014,8,24,40,0
0.043,2014,8,24,40,0
0.043,2014,8,24,40,0
0.043,2014,8,25,40,0
0.043,2014,8,25,40,0
0.043,2014,8,25,40,0
0.043,2014,8,25,40,0
0.055,2014,8,26,51,0
0.055,2014,8,26,51,0
0.055,2014,8,26,51,0
0.055,2014,8,26,51,0
0.045,2014,8,27,42,0
0.045,2014,8,27,42,0
0.045,2014,8,27,42,0
0.045,2014,8,27,42,0
0.049,2014,8,28,45,0
0.049,2014,8,28,45,0
0.049,2014,8,28,45,0
0.049,2014,8,28,45,0
0.051,2014,8,29,47,0
0.051,2014,8,29,47,0
0.051,2014,8,29,47,0
0.051,2014,8,29,47,0
0.05,2014,8,30,46,0
0.05,2014,8,30,46,0
0.05,2014,8,30,46,0
0.05,2014,8,30,46,0
0.049,2014,8,31,45,0
0.049,2014,8,31,45,0
0.049,2014,8,31,45,0
0.049,2014,8,31,45,0
0.056,2014,9,1,54,0
0.056,2014,9,1,54,0
0.056,2014,9,1,54,0
0.056,2014,9,1,54,0
0.059,2014,9,2,64,0
0.059,2014,9,2,64,0
0.059,2014,9,2,64,0
0.059,2014,9,2,64,0
0.057,2014,9,3,58,0
0.057,2014,9,3,58,0
0.057,2014,9,3,58,0
0.057,2014,9,3,58,0
0.045,2014,9,4,42,0
0.045,2014,9,4,42,0
0.045,2014,9,4,42,0
0.045,2014,9,4,42,0
0.035,2014,9,5,32,0
0.035,2014,9,5,32,0
0.035,2014,9,5,32,0
0.035,2014,9,5,32,0
0.039,2014,9,6,36,0
0.039,2014,9,6,36,0
0.039,2014,9,6,36,0
0.039,2014,9,6,36,0
0.041,2014,9,7,38,0
0.041,2014,9,7,38,0
0.041,2014,9,7,38,0
0.041,2014,9,7,38,0
0.041,2014,9,8,38,0
0.041,2014,9,8,38,0
0.041,2014,9,8,38,0
0.041,2014,9,8,38,0
0.032,2014,9,9,30,0
0.032,2014,9,9,30,0
0.032,2014,9,9,30,0
0.032,2014,9,9,30,0
0.035,2014,9,16,32,0
0.035,2014,9,16,32,0
0.035,2014,9,16,32,0
0.035,2014,9,16,32,0
0.041,2014,9,17,38,0
0.041,2014,9,17,38,0
0.041,2014,9,17,38,0
0.041,2014,9,17,38,0
0.044,2014,9,18,41,0
0.044,2014,9,18,41,0
0.044,2014,9,18,41,0
0.044,2014,9,18,41,0
0.044,2014,9,19,41,0
0.044,2014,9,19,41,0
0.044,2014,9,19,41,0
0.044,2014,9,19,41,0
0.04,2014,9,20,37,0
0.04,2014,9,20,37,0
0.04,2014,9,20,37,0
0.04,2014,9,20,37,0
0.041,2014,9,21,38,0
0.041,2014,9,21,38,0
0.041,2014,9,21,38,0
0.041,2014,9,21,38,0
0.038,2014,9,22,35,0
0.038,2014,9,22,35,0
0.038,2014,9,22,35,0
0.038,2014,9,22,35,0
0.039,2014,9,23,36,0
0.039,2014,9,23,36,0
0.039,2014,9,23,36,0
0.039,2014,9,23,36,0
0.042,2014,9,24,39,0
0.042,2014,9,24,39,0
0.042,2014,9,24,39,0
0.042,2014,9,24,39,0
0.046,2014,9,25,43,0
0.046,2014,9,25,43,0
0.046,2014,9,25,43,0
0.046,2014,9,25,43,0
0.036,2014,9,26,33,0
0.036,2014,9,26,33,0
0.036,2014,9,26,33,0
0.036,2014,9,26,33,0
0.039,2014,9,27,36,0
0.039,2014,9,27,36,0
0.039,2014,9,27,36,0
0.039,2014,9,27,36,0
0.018,2014,9,28,17,0
0.018,2014,9,28,17,0
0.018,2014,9,28,17,0
0.018,2014,9,28,17,0
0.038,2014,9,29,35,0
0.038,2014,9,29,35,0
0.038,2014,9,29,35,0
0.038,2014,9,29,35,0
0.039,2014,9,30,36,0
0.039,2014,9,30,36,0
0.039,2014,9,30,36,0
0.039,2014,9,30,36,0
0.032,2014,10,1,30,0
0.032,2014,10,1,30,0
0.032,2014,10,1,30,0
0.032,2014,10,1,30,0
0.043,2014,10,2,40,0
0.043,2014,10,2,40,0
0.043,2014,10,2,40,0
0.043,2014,10,2,40,0
0.037,2014,10,3,34,0
0.037,2014,10,3,34,0
0.037,2014,10,3,34,0
0.037,2014,10,3,34,0
0.035,2014,10,4,32,0
0.035,2014,10,4,32,0
0.035,2014,10,4,32,0
0.035,2014,10,4,32,0
0.034,2014,10,5,31,0
0.034,2014,10,5,31,0
0.034,2014,10,5,31,0
0.034,2014,10,5,31,0
0.039,2014,10,6,36,0
0.039,2014,10,6,36,0
0.039,2014,10,6,36,0
0.039,2014,10,6,36,0
0.039,2014,10,7,36,0
0.039,2014,10,7,36,0
0.039,2014,10,7,36,0
0.039,2014,10,7,36,0
0.039,2014,10,8,36,0
0.039,2014,10,8,36,0
0.039,2014,10,8,36,0
0.039,2014,10,8,36,0
0.039,2014,10,9,36,0
0.039,2014,10,9,36,0
0.039,2014,10,9,36,0
0.039,2014,10,9,36,0
0.039,2014,10,10,36,0
0.039,2014,10,10,36,0
0.039,2014,10,10,36,0
0.039,2014,10,10,36,0
0.04,2014,10,11,37,0
0.04,2014,10,11,37,0
0.04,2014,10,11,37,0
0.04,2014,10,11,37,0
0.036,2014,10,12,33,0
0.036,2014,10,12,33,0
0.036,2014,10,12,33,0
0.036,2014,10,12,33,0
0.036,2014,10,13,33,0
0.036,2014,10,13,33,0
0.036,2014,10,13,33,0
0.036,2014,10,13,33,0
0.031,2014,10,14,29,0
0.031,2014,10,14,29,0
0.031,2014,10,14,29,0
0.031,2014,10,14,29,0
0.045,2014,10,15,42,0
0.045,2014,10,15,42,0
0.045,2014,10,15,42,0
0.045,2014,10,15,42,0
0.049,2014,10,16,45,0
0.049,2014,10,16,45,0
0.049,2014,10,16,45,0
0.049,2014,10,16,45,0
0.038,2014,10,17,35,0
0.038,2014,10,17,35,0
0.038,2014,10,17,35,0
0.038,2014,10,17,35,0
0.036,2014,10,18,33,0
0.036,2014,10,18,33,0
0.036,2014,10,18,33,0
0.036,2014,10,18,33,0
0.036,2014,10,19,33,0
0.036,2014,10,19,33,0
0.036,2014,10,19,33,0
0.036,2014,10,19,33,0
0.041,2014,10,20,38,0
0.041,2014,10,20,38,0
0.041,2014,10,20,38,0
0.041,2014,10,20,38,0
0.041,2014,10,21,38,0
0.041,2014,10,21,38,0
0.041,2014,10,21,38,0
0.041,2014,10,21,38,0
0.043,2014,10,22,40,0
0.043,2014,10,22,40,0
0.043,2014,10,22,40,0
0.043,2014,10,22,40,0
0.035,2014,10,23,32,0
0.035,2014,10,23,32,0
0.035,2014,10,23,32,0
0.035,2014,10,23,32,0
0.036,2014,10,24,33,0
0.036,2014,10,24,33,0
0.036,2014,10,24,33,0
0.036,2014,10,24,33,0
0.035,2014,10,25,32,0
0.035,2014,10,25,32,0
0.035,2014,10,25,32,0
0.035,2014,10,25,32,0
0.046,2014,10,26,43,0
0.046,2014,10,26,43,0
0.046,2014,10,26,43,0
0.046,2014,10,26,43,0
0.041,2014,10,27,38,0
0.041,2014,10,27,38,0
0.041,2014,10,27,38,0
0.041,2014,10,27,38,0
0.041,2014,10,28,38,0
0.041,2014,10,28,38,0
0.041,2014,10,28,38,0
0.041,2014,10,28,38,0
0.042,2014,10,29,39,0
0.042,2014,10,29,39,0
0.042,2014,10,29,39,0
0.042,2014,10,29,39,0
0.036,2014,10,30,33,0
0.036,2014,10,30,33,0
0.036,2014,10,30,33,0
0.036,2014,10,30,33,0
0.034,2014,10,31,31,0
0.034,2014,10,31,31,0
0.034,2014,10,31,31,0
0.034,2014,10,31,31,0
0.04,2014,11,1,37,0
0.04,2014,11,1,37,0
0.04,2014,11,1,37,0
0.04,2014,11,1,37,0
0.044,2014,11,2,41,0
0.044,2014,11,2,41,0
0.044,2014,11,2,41,0
0.044,2014,11,2,41,0
0.032,2014,11,3,30,0
0.032,2014,11,3,30,0
0.032,2014,11,3,30,0
0.032,2014,11,3,30,0
0.041,2014,11,4,38,0
0.041,2014,11,4,38,0
0.041,2014,11,4,38,0
0.041,2014,11,4,38,0
0.042,2014,11,5,39,0
